DOI,Title,year,Abstract,Semantic Scholar ID,url,PMID,PMCID,intent,isinfluential,journal_title,Journal_id,relevance_score,similarity,Cited Number,impact_factor,cited_Normalized,impact_Normalized,final_score
10.3390/biom14020165,A Combination of Heavy Metals and Intracellular Pathway Modulators Induces        Alzheimer Disease-like Pathologies in Organotypic Brain Slices.,2024.0,"Alzheimer's disease (AD) is a progressive neurodegenerative disorder that is        characterized by amyloid-beta (Aβ) plaques and tau neurofibrillary tangles (NFT).        Modelling aspects of AD is challenging due to its complex multifactorial etiology        and pathology. The present study aims to establish a cost-effective and rapid        method to model the two primary pathologies in organotypic brain slices. Coronal        hippocampal brain slices (150 µm) were generated from postnatal (day 8-10) C57BL6        wild-type mice and cultured for 9 weeks. Collagen hydrogels containing either an        empty load or a mixture of human Aβ42 and P301S aggregated tau were applied to        the slices. The media was further supplemented with various intracellular pathway        modulators or heavy metals to augment the appearance of Aβ plaques and tau NFTs,        as assessed by immunohistochemistry. Immunoreactivity for Aβ and tau was        significantly increased in the ventral areas in slices with a mixture of human        Aβ42 and P301S aggregated tau compared to slices with empty hydrogels. Aβ plaque-        and tau NFT-like pathologies could be induced independently in slices. Heavy        metals (aluminum, lead, cadmium) potently augmented Aβ plaque-like pathology,        which developed intracellularly prior to cell death. Intracellular pathway        modulators (scopolamine, wortmannin, MHY1485) significantly boosted tau NFT-like        pathologies. A combination of nanomolar concentrations of scopolamine,        wortmannin, MHY1485, lead, and cadmium in the media strongly increased Aβ plaque-        and tau NFT-like immunoreactivity in ventral areas compared to the slices with        non-supplemented media. The results highlight that we could harness the potential        of the collagen hydrogel-based spreading of human Aβ42 and P301S aggregated tau,        along with pharmacological manipulation, to produce pathologies relevant to AD.        The results offer a novel ex vivo organotypic slice model to investigate AD        pathologies with potential applications for screening drugs or therapies in the        future.",725cc8cbc3f00db74a1d7b6308903c0c3fb90cc6,https://www.semanticscholar.org/paper/725cc8cbc3f00db74a1d7b6308903c0c3fb90cc6,38397402,PMC10887098,background,False,Biomolecules,101596414,0.1766715943813324,0.0196078431372549,0,6.064,0.135678391959799,0.47738693467336685,0.15280441456427657
10.3390/ijms24119558,Ganglioside GM1 and the Central Nervous System.,2023.0,"GM1 is one of the major glycosphingolipids (GSLs) on the cell surface in the        central nervous system (CNS). Its expression level, distribution pattern, and        lipid composition are dependent upon cell and tissue type, developmental stage,        and disease state, which suggests a potentially broad spectrum of functions of        GM1 in various neurological and neuropathological processes. The major focus of        this review is the roles that GM1 plays in the development and activities of        brains, such as cell differentiation, neuritogenesis, neuroregeneration, signal        transducing, memory, and cognition, as well as the molecular basis and mechanisms        for these functions. Overall, GM1 is protective for the CNS. Additionally, this        review has also examined the relationships between GM1 and neurological        disorders, such as Alzheimer's disease, Parkinson's disease, GM1 gangliosidosis,        Huntington's disease, epilepsy and seizure, amyotrophic lateral sclerosis,        depression, alcohol dependence, etc., and the functional roles and therapeutic        applications of GM1 in these disorders. Finally, current obstacles that hinder        more in-depth investigations and understanding of GM1 and the future directions        in this field are discussed.",d53ee704573baaa22242b4209dcc59d6df91e6fa,https://www.semanticscholar.org/paper/d53ee704573baaa22242b4209dcc59d6df91e6fa,37298512,PMC10253378,,False,International journal of molecular sciences,101092791,0.1766715943813324,0.0,8,6.208,0.6130653266331658,0.5778894472361809,0.2316446943948017
10.1002/rth2.12504,The contact activation system and vascular factors as alternative targets for        Alzheimer's disease therapy.,2021.0,"Alzheimer's disease (AD) is the most common neurodegenerative disease, affecting        millions of people worldwide. Extracellular beta-amyloid (Aβ) plaques and        neurofibrillary tau tangles are classical hallmarks of AD pathology and thus are        the prime targets for AD therapeutics. However, approaches to slow or stop AD        progression and dementia by reducing Aβ production, neutralizing toxic Aβ        aggregates, or inhibiting tau aggregation have been largely unsuccessful in        clinical trials. The contribution of dysregulated vascular components and        inflammation is evident in AD pathology. Vascular changes are detectable early in        AD progression, so treatment of vascular defects along with anti-Aβ/tau therapy        could be a successful combination therapeutic strategy for this disease. Here, we        explain how vascular dysfunction mechanistically contributes to thrombosis as        well as inflammation and neurodegeneration in AD pathogenesis. This review        provides evidence that addressing vascular dysfunction in people with AD could be        a promising therapeutic strategy.",efbf90a2d1a6eb2717a0848aad108c0db44effb8,https://www.semanticscholar.org/paper/efbf90a2d1a6eb2717a0848aad108c0db44effb8,33977208,PMC8105157,,False,Research and practice in thrombosis and haemostasis,101703775,0.1761041283607483,0.008849557522123894,8,5.953,0.6180904522613065,0.41708542713567837,0.21164744342662176
10.3390/biomedicines11051261,Complexity of Sex Differences and Their Impact on Alzheimer's Disease.,2023.0,"Sex differences are present in brain morphology, sex hormones, aging processes        and immune responses. These differences need to be considered for proper        modelling of neurological diseases with clear sex differences. This is the case        for Alzheimer's disease (AD), a fatal neurodegenerative disorder with two-thirds        of cases diagnosed in women. It is becoming clear that there is a complex        interplay between the immune system, sex hormones and AD. Microglia are major        players in the neuroinflammatory process occurring in AD and have been shown to        be directly affected by sex hormones. However, many unanswered questions remain        as the importance of including both sexes in research studies has only recently        started receiving attention. In this review, we provide a summary of sex        differences and their implications in AD, with a focus on microglia action.        Furthermore, we discuss current available study models, including emerging        complex microfluidic and 3D cellular models and their usefulness for studying        hormonal effects in this disease.",a483f6bba4db017e1a188606ec94f0ecc0c79e6b,https://www.semanticscholar.org/paper/a483f6bba4db017e1a188606ec94f0ecc0c79e6b,37238932,PMC10215447,background,False,Biomedicines,101691304,0.17567944526672363,0.02631578947368421,6,4.757,0.542713567839196,0.23618090452261306,0.18006432022376212
10.1038/s41435-023-00231-w,Interleukin-3 gets a fresh start in the brain.,2023.0,,2155f0d19a733addc57a909f296d11c48cb34bb8,https://www.semanticscholar.org/paper/2155f0d19a733addc57a909f296d11c48cb34bb8,38066341,PMC11021124,,False,Genes and immunity,100953417,0.1755380779504776,0.0,0,4.248,0.1407035175879397,0.18592964824120603,0.10165639825951514
10.3389/fneur.2022.947781,Identification of genetic molecular markers and immune infiltration        characteristics of Alzheimer's disease through weighted gene co-expression        network analysis.,2022.0,"BACKGROUND: Alzheimer's disease (AD) is a progressive neurodegenerative disease        that leads to cognitive impairment and memory loss. Currently, the pathogenesis        and underlying causative genes of AD remain unclear, and there exists no        effective treatment for this disease. This study explored AD-related diagnostic        and therapeutic biomarkers from the perspective of immune infiltration by        analyzing public data from the NCBI Gene Expression Omnibus database. METHOD: In        this study, weighted gene co-expression network analysis (WGCNA) was conducted to        identify modules and hub genes contributing to AD development. A protein-protein        interaction network was constructed when the genes in the modules were enriched        and examined by Gene Ontology (GO)/Kyoto Encyclopedia of Genes and Genomes (KEGG)        analysis. Furthermore, a gene network was established using topological WGCNA,        from which five hub genes were selected. Logistic regression analysis and        receiver operating characteristic curve analysis were performed to explore the        clinical value of genes in AD diagnosis. The genes in the core module intersected        with the hub genes, and four intersection genes (ATP2A2, ATP6V1D, CAP2, and        SYNJ1) were selected. These four genes were enriched by gene set enrichment        analysis (GSEA). Finally, an immune infiltration analysis was performed. RESULTS:        The GO/KEGG analysis suggested that genes in the core module played a role in the        differentiation and growth of neural cells and in the transmission of        neurotransmitters. The GSEA of core genes showed that these four genes were        mainly enriched in immune/infection pathways (e.g., cholera infection and        Helicobacter pylori infection pathways) and other metabolic pathways. An        investigation of immune infiltration characteristics revealed that activated mast        cells, regulatory T cells, plasma cells, neutrophils, T follicular helper cells,        CD8 T cells, resting memory CD4 T cells, and M1 macrophages were the core immune        cells contributing to AD progression. qRT-PCR analysis showed that the ATP6V1D is        upregulated in AD. CONCLUSION: The results of enrichment and immuno-osmotic        analyses indicated that immune pathways and immune cells played an important role        in the occurrence and development of AD. The selected key genes were used as        biomarkers related to the pathogenesis of AD to further explore the pathways and        cells, which provided new perspectives on therapeutic targets in AD.",abc2effe1406e9bdf17774adc7c1fc56699fadaa,https://www.semanticscholar.org/paper/abc2effe1406e9bdf17774adc7c1fc56699fadaa,36071897,PMC9441600,background,False,Frontiers in neurology,101546899,0.17525558173656464,0.0,5,4.086,0.5226130653266332,0.15577889447236182,0.15433546849081864
10.3233/JAD-230039,Sixteen-Year Longitudinal Evaluation of Blood-Based DNA Methylation Biomarkers        for Early Prediction of Alzheimer's Disease.,2023.0,"BACKGROUND: DNA methylation (DNAm), an epigenetic mark reflecting both inherited        and environmental influences, has shown promise for Alzheimer's disease (AD)        prediction. OBJECTIVE: Testing long-term predictive ability (>15 years) of        existing DNAm-based epigenetic age acceleration (EAA) measures and identifying        novel early blood-based DNAm AD-prediction biomarkers. METHODS: EAA measures        calculated from Illumina EPIC data from blood were tested with linear        mixed-effects models (LMMs) in a longitudinal case-control sample (50 late-onset        AD cases; 51 matched controls) with prospective data up to 16 years before        clinical onset, and post-onset follow-up. Novel DNAm biomarkers were generated        with epigenome-wide LMMs, and Sparse Partial Least Squares Discriminant Analysis        applied at pre- (10-16 years), and post-AD-onset time-points. RESULTS: EAA did        not differentiate cases from controls during the follow-up time (p > 0.05). Three        new DNA biomarkers showed in-sample predictive ability on average 8 years        pre-onset, after adjustment for age, sex, and white blood cell proportions        (p-values: 0.022-<0.00001). Our longitudinally-derived panel replicated nominally        (p = 0.012) in an external cohort (n = 146 cases, 324 controls). However, its        effect size and discriminatory accuracy were limited compared to        APOEɛ4-carriership (OR = 1.38 per 1 SD DNAm score increase versus OR = 13.58 for        ɛ4-allele carriage; AUCs = 77.2% versus 87.0%). Literature review showed low        overlap (n = 4) across 3275 AD-associated CpGs from 8 published studies, and no        overlap with our identified CpGs.",047d96d63b696055802b70e0dd3ef6b25e75111c,https://www.semanticscholar.org/paper/047d96d63b696055802b70e0dd3ef6b25e75111c,37393498,PMC10473121,,False,Journal of Alzheimer's disease : JAD,9814863,0.17342814803123474,0.0,1,4.16,0.2663316582914573,0.1708542713567839,0.11760633385660658
10.1186/s13195-024-01392-0,A nonhuman primate model with Alzheimer's disease-like pathology induced by        hippocampal overexpression of human tau.,2022.0,"BACKGROUND: Alzheimer's disease (AD) is one of the most burdening diseases of the        century with no disease-modifying treatment at this time. Nonhuman primates        (NHPs) share genetic, anatomical, and physiological similarities with humans,        making them ideal model animals for investigating the pathogenesis of AD and        potential therapies. However, the use of NHPs in AD research has been hindered by        the paucity of AD monkey models due to their long generation time, ethical        considerations, and technical challenges in genetically modifying monkeys.        METHODS: Here, we developed an AD-like NHP model by overexpressing human tau in        the bilateral hippocampi of adult rhesus macaque monkeys. We evaluated the        pathological features of these monkeys with immunostaining, Nissl staining,        cerebrospinal fluid (CSF) analysis, magnetic resonance imaging (MRI), positron        emission tomography (PET), and behavioural tests. RESULTS: We demonstrated that        after hippocampal overexpression of tau protein, these monkeys displayed multiple        pathological features of AD, including 3-repeat (3R)/4-repeat (4R) tau        accumulation, tau hyperphosphorylation, tau propagation, neuronal loss,        hippocampal atrophy, neuroinflammation, Aβ clearance deficits, blood vessel        damage, and cognitive decline. More interestingly, the accumulation of both 3R        and 4R tau is specific to NHPs but not found in adult rodents. CONCLUSIONS: This        work establishes a tau-induced AD-like NHP model with many key pathological and        behavioural features of AD. In addition, our model may potentially become one of        the AD NHP models adopted by researchers worldwide since it can be generated        within 2 ~ 3 months through a single injection of AAVs into the monkey brains.        Hence, our model NHPs may facilitate mechanistic studies and therapeutic        treatments for AD.",58d81ebf1c75586f66b97bea483b10d5f466786f,https://www.semanticscholar.org/paper/58d81ebf1c75586f66b97bea483b10d5f466786f,38281031,PMC10821564,background,False,Alzheimer's research & therapy,101511643,0.17328819632530212,0.016666666666666666,1,8.823,0.271356783919598,0.7839195979899497,0.21694458285068946
10.1523/ENEURO.0422-23.2023,Prevention of Alzheimer Pathology by Blocking Neuregulin Signaling on Microglia.,2023.0,"Plaque formation, microglial activation, and synaptic loss are pathologic        hallmarks of Alzheimer's disease; however, removing plaques has had little        clinical benefit. Here, we show that neuregulin-1, a glial growth factor, induces        inflammatory cytokines and promotes phagocytic activity in vitro and augments        microglial activation and plaque formation in 5XFAD Alzheimer's mice.        Brain-specific targeting of neuregulin-1 by intraventricular delivery of a novel        neuregulin-1 fusion protein antagonist, GlyB4, significantly alters microglial        morphology and function to a nonpathogenic morphology in early-stage 5XFAD mice        and prevents plaques from forming. Once plaques have already formed, GlyB4        reduces new plaque formation and prevents synaptic loss. Selective, targeted        disruption of neuregulin-1 signaling on brain microglia with GlyB4 could be a        novel ""upstream"" approach to slow or stop disease progression in Alzheimer's        disease.",f6358713f3c358c3d10d21e3a45944f443d17fff,https://www.semanticscholar.org/paper/f6358713f3c358c3d10d21e3a45944f443d17fff,37903620,PMC10644371,background,False,eNeuro,101647362,0.17203271389007568,0.08928571428571429,1,4.363,0.27638190954773867,0.19095477386934673,0.15742460239387124
10.1038/s41467-024-46899-0,The aldehyde dehydrogenase 2 rs671 variant enhances amyloid β pathology.,2024.0,"In the ALDH2 rs671 variant, a guanine changes to an adenine, resulting in a        dramatic decrease in the catalytic activity of the enzyme. Population-based data        are contradictory about whether this variant increases the risk of Alzheimer's        disease. In East Asian populations, the prevalence of the ALDH2 rs671 variant is        30-50%, making the National Human Brain Bank for Development and Function (the        largest brain bank in East Asia) an important resource to explore the link        between the ALDH2 rs671 polymorphism and Alzheimer's disease pathology. Here,        using 469 postmortem brains, we find that while the ALDH2 rs671 variant is        associated with increased plaque deposits and a higher Aβ40/42 ratio, it is not        an independent risk factor for Alzheimer's disease. Mechanistically, we show that        lower ALDH2 activity leads to 4-HNE accumulation in the brain. The (R)-4-HNE        enantiomer adducts to residue Lys53 of C99, favoring Aβ40 generation in the Golgi        apparatus. Decreased ALDH2 activity also lowers inflammatory factor secretion, as        well as amyloid β phagocytosis and spread in brains of patients with Alzheimer's        disease. We thus define the relationship between the ALDH2 rs671 polymorphism and        amyloid β pathology, and find that ALDH2 rs671 is a key regulator of Aβ40 or Aβ42        generation.",bac8969067281919ef941a8f3c935160e575c856,https://www.semanticscholar.org/paper/bac8969067281919ef941a8f3c935160e575c856,38519490,PMC10959958,,False,Nature communications,101528555,0.1716158092021942,0.0,0,17.694,0.1457286432160804,0.9547738693467337,0.21656011964508037
10.3390/cells12242824,Microglial Senescence and Activation in Healthy Aging and Alzheimer's Disease:        Systematic Review and Neuropathological Scoring.,2023.0,"The greatest risk factor for neurodegeneration is the aging of the multiple cell        types of human CNS, among which microglia are important because they are the        ""sentinels"" of internal and external perturbations and have long lifespans. We        aim to emphasize microglial signatures in physiologic brain aging and Alzheimer's        disease (AD). A systematic literature search of all published articles about        microglial senescence in human healthy aging and AD was performed, searching for        PubMed and Scopus online databases. Among 1947 articles screened, a total of 289        articles were assessed for full-text eligibility. Microglial transcriptomic,        phenotypic, and neuropathological profiles were analyzed comprising healthy aging        and AD. Our review highlights that studies on animal models only partially        clarify what happens in humans. Human and mice microglia are hugely        heterogeneous. Like a two-sided coin, microglia can be protective or harmful,        depending on the context. Brain health depends upon a balance between the actions        and reactions of microglia maintaining brain homeostasis in cooperation with        other cell types (especially astrocytes and oligodendrocytes). During aging,        accumulating oxidative stress and mitochondrial dysfunction weaken microglia        leading to dystrophic/senescent, otherwise over-reactive, phenotype-enhancing        neurodegenerative phenomena. Microglia are crucial for managing Aβ, pTAU, and        damaged synapses, being pivotal in AD pathogenesis.",3dea360db85e04a9862035886c9ae28a77ec8515,https://www.semanticscholar.org/paper/3dea360db85e04a9862035886c9ae28a77ec8515,38132144,PMC10742050,,False,Cells,101600052,0.17092275619506836,0.1092436974789916,2,7.666,0.35175879396984927,0.7085427135678392,0.25401953198077043
10.3390/metabo14010025,A Potential Role for the Ketogenic Diet in Alzheimer's Disease Treatment:        Exploring Pre-Clinical and Clinical Evidence.,2023.0,"Given the remarkable progress in global health and overall quality of life, the        significant rise in life expectancy has become intertwined with the surging        occurrence of neurodegenerative disorders (NDs). This emerging trend is poised to        pose a substantial challenge to the fields of medicine and public health in the        years ahead. In this context, Alzheimer's disease (AD) is regarded as an ND that        causes recent memory loss, motor impairment and cognitive deficits. AD is the        most common cause of dementia in the elderly and its development is linked to        multifactorial interactions between the environment, genetics, aging and        lifestyle. The pathological hallmarks in AD are the accumulation of β-amyloid        peptide (Aβ), the hyperphosphorylation of tau protein, neurotoxic events and        impaired glucose metabolism. Due to pharmacological limitations and in view of        the prevailing glycemic hypometabolism, the ketogenic diet (KD) emerges as a        promising non-pharmacological possibility for managing AD, an approach that has        already demonstrated efficacy in addressing other disorders, notably epilepsy.        The KD consists of a food regimen in which carbohydrate intake is discouraged at        the expense of increased lipid consumption, inducing metabolic ketosis whereby        the main source of energy becomes ketone bodies instead of glucose. Thus, under        these dietary conditions, neuronal death via lack of energy would be decreased,        inasmuch as the metabolism of lipids is not impaired in AD. In this way, the        clinical picture of patients with AD would potentially improve via the slowing        down of symptoms and delaying of the progression of the disease. Hence, this        review aims to explore the rationale behind utilizing the KD in AD treatment        while emphasizing the metabolic interplay between the KD and the improvement of        AD indicators, drawing insights from both preclinical and clinical        investigations. Via a comprehensive examination of the studies detailed in this        review, it is evident that the KD emerges as a promising alternative for managing        AD. Moreover, its efficacy is notably enhanced when dietary composition is        modified, thereby opening up innovative avenues for decreasing the progression of        AD.",900acf676f6864dbc2b28e8b1986978941e95a8a,https://www.semanticscholar.org/paper/900acf676f6864dbc2b28e8b1986978941e95a8a,38248828,PMC10818526,background,False,Metabolites,101578790,0.17064616084098816,0.021052631578947368,0,5.581,0.1507537688442211,0.3316582914572864,0.13197670992910152
10.3390/ijms231810572,Glial Cell-Mediated Neuroinflammation in Alzheimer's Disease.,2022.0,"Alzheimer's disease (AD) is a progressive neurodegenerative disorder; it is the        most common cause of dementia and has no treatment. It is characterized by two        pathological hallmarks, the extracellular deposits of amyloid beta (Aβ) and the        intraneuronal deposits of Neurofibrillary tangles (NFTs). Yet, those two        hallmarks do not explain the full pathology seen with AD, suggesting the        involvement of other mechanisms. Neuroinflammation could offer another        explanation for the progression of the disease. This review provides an overview        of recent advances on the role of the immune cells' microglia and astrocytes in        neuroinflammation. In AD, microglia and astrocytes become reactive by several        mechanisms leading to the release of proinflammatory cytokines that cause further        neuronal damage. We then provide updates on neuroinflammation diagnostic markers        and investigational therapeutics currently in clinical trials to target        neuroinflammation.",0071a70fe507982201936b5310a3e879afcd7fc8,https://www.semanticscholar.org/paper/0071a70fe507982201936b5310a3e879afcd7fc8,36142483,PMC9502483,,False,International journal of molecular sciences,101092791,0.16981850564479828,0.023890784982935155,34,6.208,0.9597989949748744,0.5829145728643216,0.29190890086249294
10.3390/cells11111735,Reducing PDK1/Akt Activity: An Effective Therapeutic Target in the Treatment of        Alzheimer's Disease.,2022.0,"Alzheimer's disease (AD) is a common age-related neurodegenerative disease that        leads to memory loss and cognitive function damage due to intracerebral        neurofibrillary tangles (NFTs) and amyloid-β (Aβ) protein deposition. The        phosphoinositide-dependent protein kinase (PDK1)/protein kinase B (Akt) signaling        pathway plays a significant role in neuronal differentiation, synaptic        plasticity, neuronal survival, and neurotransmission via the axon-dendrite axis.        The phosphorylation of PDK1 and Akt rises in the brain, resulting in        phosphorylation of the TNF-α-converting enzyme (TACE) at its cytoplasmic tail        (the C-terminal end), changing its internalization as well as its trafficking.        The current review aimed to explain the mechanisms of the PDK1/Akt/TACE signaling        axis that exerts its modulatory effect on AD physiopathology. We provide an        overview of the neuropathological features, genetics, Aβ aggregation, Tau protein        hyperphosphorylation, neuroinflammation, and aging in the AD brain. Additionally,        we summarized the phosphoinositide 3-kinase (PI3K)/PDK1/Akt pathway-related        features and its molecular mechanism that is dependent on TACE in the        pathogenesis of AD. This study reviewed the relationship between the PDK1/Akt        signaling pathway and AD, and discussed the role of PDK1/Akt in resisting        neuronal toxicity by suppressing TACE expression in the cell membrane. This work        also provides a perspective for developing new therapeutics targeting PDK1/Akt        and TACE for the treatment of AD.",9488f1097333e630cb86d81989299e303a4b0461,https://www.semanticscholar.org/paper/9488f1097333e630cb86d81989299e303a4b0461,35681431,PMC9179555,,False,Cells,101600052,0.16899405419826508,0.010101010101010102,8,7.666,0.6231155778894473,0.7135678391959799,0.2552411328626976
10.3389/fimmu.2023.1117172,The effects of microglia-associated neuroinflammation on Alzheimer's disease.,2023.0,"Alzheimer's disease (AD) is defined as a severe chronic degenerative neurological        disease in human. The pathogenic mechanism of AD has been convincingly elucidated        by the ""amyloid cascade hypothesis"" with the main focus of the pathological        accretion of β-amyloid (Aβ) peptides outside the cell. However, increasing        evidence suggests that this hypothesis is weak in explaining the pathogenesis of        AD. Neuroinflammation is crucial in the development of AD, which is proven by the        elevated levels of inflammatory markers and the identification of AD risk genes        relevant to the innate immune function. Here, we summarize the effects of        microglia-mediated neuroinflammation on AD, focusing on the temporal and spatial        changes in microglial phenotype, the interactions among microglia, Aβ, tau, and        neurons, and the prospects and recent advances in neuroinflammation as a        diagnostic and therapeutic target of AD.",bc4178a00d395f8eefb1920383d93ff9d22ef9c2,https://www.semanticscholar.org/paper/bc4178a00d395f8eefb1920383d93ff9d22ef9c2,36911732,PMC9992739,background,True,Frontiers in immunology,101560960,0.16899405419826508,0.25757575757575757,27,8.786,0.9396984924623115,0.7638190954773869,0.40925615748073724
10.3390/biomedicines10123105,Microglia and Cholesterol Handling: Implications for Alzheimer's Disease.,2022.0,"Cholesterol is essential for brain function and structure, however altered        cholesterol metabolism and transport are hallmarks of multiple neurodegenerative        conditions, including Alzheimer's disease (AD). The well-established link between        apolipoprotein E (APOE) genotype and increased AD risk highlights the importance        of cholesterol and lipid transport in AD etiology. Whereas more is known about        the regulation and dysregulation of cholesterol metabolism and transport in        neurons and astrocytes, less is known about how microglia, the immune cells of        the brain, handle cholesterol, and the subsequent implications for the ability of        microglia to perform their essential functions. Evidence is emerging that a        high-cholesterol environment, particularly in the context of defects in the        ability to transport cholesterol (e.g., expression of the high-risk APOE4        isoform), can lead to chronic activation, increased inflammatory signaling, and        reduced phagocytic capacity, which have been associated with AD pathology. In        this narrative review we describe how cholesterol regulates microglia phenotype        and function, and discuss what is known about the effects of statins on        microglia, as well as highlighting areas of future research to advance knowledge        that can lead to the development of novel therapies for the prevention and        treatment of AD.",cd1bd1a01baf6db88e2736033df8e6989edb298b,https://www.semanticscholar.org/paper/cd1bd1a01baf6db88e2736033df8e6989edb298b,36551857,PMC9775660,,False,Biomedicines,101691304,0.16871994733810425,0.013793103448275862,8,4.757,0.628140703517588,0.24120603015075376,0.1865352356309929
10.3389/fcell.2023.1328979,Single-cell transcriptome profiling highlights the role of APP in blood vessels        in assessing the risk of patients with proliferative diabetic retinopathy        developing Alzheimer's disease.,2024.0,"Introduction: The incidence of diabetic retinopathy (DR) has been found to be        associated with the risk of developing Alzheimer's disease (AD). In addition to        the common properties of neurodegeneration, their progressions are involved with        abnormal vascular functions. However, the interactions between them have not been        fully understood. This study aimed to investigate the key factor for the        underlying interactions and shared signaling pathways in the vasculature of DR        and AD. Methods: We retrieved single-cell RNA sequencing (scRNA-seq) data        regarding human fibrovascular membrane (FVM) of proliferative diabetic        retinopathy (PDR) and human hippocampus vessels of AD from the NCBI-GEO database.        GSEA analysis was performed to analyze AD-related genes in endothelial cells and        pericytes of PDR. CellChat was used for predicting cell-cell communication and        the signaling pathway. Results: The data suggested that amyloid-beta precursor        protein (APP) signaling was found crucial in the vasculature of PDR and AD.        Endothelial cells and pericytes could pose influences on other cells mainly via        APP signaling in PDR. The endothelial cells were mainly coordinated with        macrophages in the hippocampus vasculature of AD via APP signaling. The bulk        RNA-seq in mice with PDR validated that the expression of APP gene had a        significant correlation with that of the AD genome-wide association studies        (GWAS) gene. Discussion: Our study demonstrates that the vasculopathy of PDR and        AD is likely to share a common signaling pathway, of which the APP-related        pathway is a potential target.",7f6f21cb760abd62eae962e387198e2e04e82326,https://www.semanticscholar.org/paper/7f6f21cb760abd62eae962e387198e2e04e82326,38328307,PMC10847282,,False,Frontiers in cell and developmental biology,101630250,0.16708272695541382,0.017857142857142856,0,6.081,0.15577889447236182,0.5025125628140703,0.1560113938224461
10.3390/ijms25031689,Retinal Alterations Predict Early Prodromal Signs of Neurodegenerative Disease.,2024.0,"Neurodegenerative diseases are an increasingly common group of diseases that        occur late in life with a significant impact on personal, family, and economic        life. Among these, Alzheimer's disease (AD) and Parkinson's disease (PD) are the        major disorders that lead to mild to severe cognitive and physical impairment and        dementia. Interestingly, those diseases may show onset of prodromal symptoms        early after middle age. Commonly, the evaluation of these neurodegenerative        diseases is based on the detection of biomarkers, where functional and structural        magnetic resonance imaging (MRI) have shown a central role in revealing early or        prodromal phases, although it can be expensive, time-consuming, and not always        available. The aforementioned diseases have a common impact on the visual system        due to the pathophysiological mechanisms shared between the eye and the brain. In        Parkinson's disease, α-synuclein deposition in the retinal cells, as well as in        dopaminergic neurons of the substantia nigra, alters the visual cortex and        retinal function, resulting in modifications to the visual field. Similarly, the        visual cortex is modified by the neurofibrillary tangles and neuritic amyloid β        plaques typically seen in the Alzheimer's disease brain, and this may reflect the        accumulation of these biomarkers in the retina during the early stages of the        disease, as seen in postmortem retinas of AD patients. In this light, the        ophthalmic evaluation of retinal neurodegeneration could become a cost-effective        method for the early diagnosis of those diseases, overcoming the limitations of        functional and structural imaging of the deep brain. This analysis is commonly        used in ophthalmic practice, and interest in it has risen in recent years. This        review will discuss the relationship between Alzheimer's disease and Parkinson's        disease with retinal degeneration, highlighting how retinal analysis may        represent a noninvasive and straightforward method for the early diagnosis of        these neurodegenerative diseases.",8532cbee00742e57004bb206e732ffef8f51e3c9,https://www.semanticscholar.org/paper/8532cbee00742e57004bb206e732ffef8f51e3c9,38338966,PMC10855697,background,False,International journal of molecular sciences,101092791,0.16653981804847717,0.0036900369003690036,0,6.208,0.16080402010050251,0.5879396984924623,0.16374951796363546
10.3390/ijms24119272,Recent Mechanisms of Neurodegeneration and Photobiomodulation in the Context of        Alzheimer's Disease.,2023.0,"Alzheimer's disease (AD) is a neurodegenerative disease and the world's primary        cause of dementia, a condition characterized by significant progressive declines        in memory and intellectual capacities. While dementia is the main symptom of        Alzheimer's, the disease presents with many other debilitating symptoms, and        currently, there is no known treatment exists to stop its irreversible        progression or cure the disease. Photobiomodulation has emerged as a very        promising treatment for improving brain function, using light in the range from        red to the near-infrared spectrum depending on the application, tissue        penetration, and density of the target area. The goal of this comprehensive        review is to discuss the most recent achievements in and mechanisms of AD        pathogenesis with respect to neurodegeneration. It also provides an overview of        the mechanisms of photobiomodulation associated with AD pathology and the        benefits of transcranial near-infrared light treatment as a potential therapeutic        solution. This review also discusses the older reports and hypotheses associated        with the development of AD, as well as some other approved AD drugs.",e9fdc0ba671f904536265de583f867e8cef08ee2,https://www.semanticscholar.org/paper/e9fdc0ba671f904536265de583f867e8cef08ee2,37298224,PMC10253105,background,False,International journal of molecular sciences,101092791,0.16653981804847717,0.08,6,6.208,0.5477386934673367,0.592964824120603,0.25306747305273414
