Title,Abstract,PMID,PMCID,DOI,Cited Number,journal_title,Journal_id,impact_factor,relevance_score,cited_Normalized,impact_Normalized,final_score
Advancing neuro-oncology of glial tumors from big data and multidisciplinary studies,"Introduction:Multidisciplinary studies for glial tumors has produced an enormous amount of information including imaging, histology, and a large cohort of molecular data (i.e. genomics, epigenomics, metabolomics, proteomics, etc.). The big data resources are made possible through open access that offers great potential for new biomarker or therapeutic intervention via deep-learning and/or machine learning for integrated multi-omics analysis. An equally important effort to define the hallmarks of glial tumors will also advance precision neuro-oncology and inform patient-specific therapeutics. This review summarizes past studies regarding tumor classification, hallmarks of cancer, and hypothetical mechanisms. Leveraging on advanced big data approaches and ongoing cross-disciplinary endeavors, this review also discusses how to integrate multiple layers of big data toward the goal of precision medicine.Results:In addition to basic research of cancer biology, the results from integrated multi-omics analysis will highlight biological processes and potential candidates as biomarkers or therapeutic targets. Ultimately, these collective resources built upon an armamentarium of accessible data can re-form clinical and molecular data to stratify patient-tailored therapy.Conclusion:We envision that a comprehensive understanding of the link between molecular signatures, tumor locations, and patients' history will identify a molecular taxonomy of glial tumors to advance the improvements in early diagnosis, prevention, and treatment.",31853838,,10.1007/s11060-019-03369-8,2,Journal of neuro-oncology,8309335,4.506,0.49161607027053833,0.33444816053511706,0.27759197324414714,0.4173776689181758
Serverless computing in omics data analysis and integration,"A comprehensive analysis of omics data can require vast computational resources and access to varied data sources that must be integrated into complex, multi-step analysis pipelines. Execution of many such analyses can be accelerated by applying the cloud computing paradigm, which provides scalable resources for storing data of different types and parallelizing data analysis computations. Moreover, these resources can be reused for different multi-omics analysis scenarios. Traditionally, developers are required to manage a cloud platform's underlying infrastructure, configuration, maintenance and capacity planning. The serverless computing paradigm simplifies these operations by automatically allocating and maintaining both servers and virtual machines, as required for analysis tasks. This paradigm offers highly parallel execution and high scalability without manual management of the underlying infrastructure, freeing developers to focus on operational logic. This paper reviews serverless solutions in bioinformatics and evaluates their usage in omics data analysis and integration. We start by reviewing the application of the cloud computing model to a multi-omics data analysis and exposing some shortcomings of the early approaches. We then introduce the serverless computing paradigm and show its applicability for performing an integrative analysis of multiple omics data sources in the context of the COVID-19 pandemic.",34505137,PMC8499876,10.1093/bib/bbab349,5,Briefings in bioinformatics,100912837,13.994,0.4910593032836914,0.5785953177257525,0.8729096989966555,0.5849365853146964
Multi-omics analysis reveals that ferroptosis-related gene CISD2 is a prognostic biomarker of head and neck squamous cell carcinoma,"Background:Head and neck squamous cell carcinoma (HNSCC) is a prevalent malignancy, with high mortality rate and unavailability of accurate therapies. However, its early prevention remains a challenge. In the purview of predictive, preventive, and personalized medicine (PPPM), it is paramount to identify novel and powerful biomarkers. CISD2 is a crucial regulator of iron homeostasis and reactive oxygen species (ROS). Recent studies showed that the NEET protein (NAF-1) encoded by CISD2 is involved in regulating the proliferation and metastasis of tumor cells. Nevertheless, the prognostic value and immunological correlations of CISD2 remain unclear.Methods:Bioinformatics analyses conducted utilizing data from comprehensive databases The Cancer Genome Atlas (TCGA) and Gene Expression Omnibus (GEO). All statistical evaluations were executed employing R software.Results:Our investigation of biological function, enrichment pathway, and immune correlation revealed a discernable linkage between CISD2 and the immune response. Moreover, we found that the suppression of CISD2 is associated with immune cell infiltration and various immune signatures.Conclusions:The present study successfully revealed the potential prognostic and biological function of CISD2 in HNSCC. High expression of CISD2 are linked to gender, race, grade, etc., can notably enhance the early detection, prognosis, and prediction for individuals afflicted with HNSCC.",37581006,,10.1002/jgm.3580,0,The journal of gene medicine,9815764,4.152,0.49051782488822937,0.09698996655518395,0.2508361204013378,0.363875912324242
Estimating gene expression from DNA methylation and copy number variation: A deep learning regression model for multi-omics integration,"Gene expression analysis plays a significant role for providing molecular insights in cancer. Various genetic and epigenetic factors (being dealt under multi-omics) affect gene expression giving rise to cancer phenotypes. A recent growth in understanding of multi-omics seems to provide a resource for integration in interdisciplinary biology since they altogether can draw the comprehensive picture of an organism's developmental and disease biology in cancers. Such large scale multi-omics data can be obtained from public consortium like The Cancer Genome Atlas (TCGA) and several other platforms. Integrating these multi-omics data from varied platforms is still challenging due to high noise and sensitivity of the platforms used. Currently, a robust integrative predictive model to estimate gene expression from these genetic and epigenetic data is lacking. In this study, we have developed a deep learning-based predictive model using Deep Denoising Auto-encoder (DDAE) and Multi-layer Perceptron (MLP) that can quantitatively capture how genetic and epigenetic alterations correlate with directionality of gene expression for liver hepatocellular carcinoma (LIHC). The DDAE used in the study has been trained to extract significant features from the input omics data to estimate the gene expression. These features have then been used for back-propagation learning by the multilayer perceptron for the task of regression and classification. We have benchmarked the proposed model against state-of-the-art regression models. Finally, the deep learning-based integration model has been evaluated for its disease classification capability, where an accuracy of 95.1% has been obtained.",32234433,,10.1016/j.ygeno.2020.03.021,16,Genomics,8800135,4.31,0.4901365041732788,0.802675585284281,0.25752508361204013,0.5061220362832315
Integrative multi-omics approach for identifying molecular signatures and pathways and deriving and validating molecular scores for COVID-19 severity and status,"Background:There is still more to learn about the pathobiology of COVID-19. A multi-omic approach offers a holistic view to better understand the mechanisms of COVID-19. We used state-of-the-art statistical learning methods to integrate genomics, metabolomics, proteomics, and lipidomics data obtained from 123 patients experiencing COVID-19 or COVID-19-like symptoms for the purpose of identifying molecular signatures and corresponding pathways associated with the disease.Results:We constructed and validated molecular scores and evaluated their utility beyond clinical factors known to impact disease status and severity. We identified inflammation- and immune response-related pathways, and other pathways, providing insights into possible consequences of the disease.Conclusions:The molecular scores we derived were strongly associated with disease status and severity and can be used to identify individuals at a higher risk for developing severe disease. These findings have the potential to provide further, and needed, insights into why certain individuals develop worse outcomes.",37308820,PMC10259816,10.1186/s12864-023-09410-5,2,BMC genomics,100965258,4.547,0.4892289936542511,0.3377926421404682,0.29431438127090304,0.41995880087482484
"Integrative analysis of genomic, epigenomic and transcriptomic data identified molecular subtypes of esophageal carcinoma","Esophageal cancer (EC) involves many genomic, epigenetic and transcriptomic disorders, which play key roles in the heterogeneous progression of cancer. However, the study of EC with multi-omics has not been conducted. This study identified a high consistency between DNA copy number variations and abnormal methylations in EC by analyzing genomics, epigenetics and transcriptomics data and investigating mutual correlations of DNA copy number variation, methylation and gene expressions, and stratified copy number variation genes (CNV-Gs) and methylation genes (MET-Gs). The methylation, CNVs and expression profiles of CNV-Gs and MET-Gs were analyzed by consistent clustering using iCluster integration, here, we determined three subtypes (iC1, iC2, iC3) with different molecular traits, prognostic characteristics and tumor immune microenvironment features. We also identified 4 prognostic genes (CLDN3, FAM221A, GDF15 and YBX2) differentially expressed in the three subtypes, and could therefore be used as representative biomarkers for the three subtypes of EC. In conclusion, by performing comprehensive analysis on genomic, epigenetic and transcriptomic regulations, the current study provided new insights into the multilayer molecular and pathological traits of EC, and contributed to the precision medication for EC patients.",33638948,PMC7993659,10.18632/aging.202556,4,Aging,101508617,5.955,0.48705580830574036,0.4882943143812709,0.47491638795986624,0.4848756254516717
Integrative multi-omics analysis reveals novel idiopathic pulmonary fibrosis endotypes associated with disease progression,"Background:Idiopathic pulmonary fibrosis (IPF) is characterized by the accumulation of extracellular matrix in the pulmonary interstitium and progressive functional decline. We hypothesized that integration of multi-omics data would identify clinically meaningful molecular endotypes of IPF.Methods:The IPF-PRO Registry is a prospective registry of patients with IPF. Proteomic and transcriptomic (including total RNA [toRNA] and microRNA [miRNA]) analyses were performed using blood collected at enrollment. Molecular data were integrated using Similarity Network Fusion, followed by unsupervised spectral clustering to identify molecular subtypes. Cox proportional hazards models tested the relationship between these subtypes and progression-free and transplant-free survival. The molecular subtypes were compared to risk groups based on a previously described 52-gene (toRNA expression) signature. Biological characteristics of the molecular subtypes were evaluated via linear regression differential expression and canonical pathways (Ingenuity Pathway Analysis [IPA]) over-representation analyses.Results:Among 232 subjects, two molecular subtypes were identified. Subtype 1 (n = 105, 45.3%) and Subtype 2 (n = 127, 54.7%) had similar distributions of age (70.1 +/- 8.1 vs. 69.3 +/- 7.6 years; p = 0.31) and sex (79.1% vs. 70.1% males, p = 0.16). Subtype 1 had more severe disease based on composite physiologic index (CPI) (55.8 vs. 51.2; p = 0.002). After adjusting for CPI and antifibrotic treatment at enrollment, subtype 1 experienced shorter progression-free survival (HR 1.79, 95% CI 1.28,2.56; p = 0.0008) and similar transplant-free survival (HR 1.30, 95% CI 0.87,1.96; p = 0.20) as subtype 2. There was little agreement in the distribution of subjects to the molecular subtypes and the risk groups based on 52-gene signature (kappa = 0.04, 95% CI= -0.08, 0.17), and the 52-gene signature risk groups were associated with differences in transplant-free but not progression-free survival. Based on heatmaps and differential expression analyses, proteins and miRNAs (but not toRNA) contributed to classification of subjects to the molecular subtypes. The IPA showed enrichment in pulmonary fibrosis-relevant pathways, including mTOR, VEGF, PDGF, and B-cell receptor signaling.Conclusions:Integration of transcriptomic and proteomic data from blood enabled identification of clinically meaningful molecular endotypes of IPF. If validated, these endotypes could facilitate identification of individuals likely to experience disease progression and enrichment of clinical trials.Trial registration:NCT01915511.",37344825,PMC10283254,10.1186/s12931-023-02435-0,3,Respiratory research,101090633,7.162,0.48595795035362244,0.4180602006688963,0.6889632107023411,0.512979452486421
Software for the Integration of Multiomics Experiments in Bioconductor,"Multiomics experiments are increasingly commonplace in biomedical research and add layers of complexity to experimental design, data integration, and analysis. R and Bioconductor provide a generic framework for statistical analysis and visualization, as well as specialized data classes for a variety of high-throughput data types, but methods are lacking for integrative analysis of multiomics experiments. The MultiAssayExperiment software package, implemented in R and leveraging Bioconductor software and design principles, provides for the coordinated representation of, storage of, and operation on multiple diverse genomics data. We provide the unrestricted multiple 'omics data for each cancer tissue in The Cancer Genome Atlas as ready-to-analyze MultiAssayExperiment objects and demonstrate in these and other datasets how the software simplifies data representation, statistical analysis, and visualization. The MultiAssayExperiment Bioconductor package reduces major obstacles to efficient, scalable, and reproducible statistical analysis of multiomics data and enhances data science applications of multiple omics datasets.Cancer Res; 77(21); e39-42. Â©2017 AACR.",29092936,PMC5679241,10.1158/0008-5472.CAN-17-0344,46,Cancer research,2984705R,0.0,0.4856073260307312,0.9264214046822743,0.043478260869565216,0.4853443287288067
Cancer subtype identification by consensus guided graph autoencoders,"Motivation:Cancer subtype identification aims to divide cancer patients into subgroups with distinct clinical phenotypes and facilitate the development for subgroup specific therapies. The massive amount of multi-omics datasets accumulated in the public databases have provided unprecedented opportunities to fulfill this task. As a result, great computational efforts have been made to accurately identify cancer subtypes via integrative analysis of these multi-omics datasets.Results:In this article, we propose a Consensus Guided Graph Autoencoder (CGGA) to effectively identify cancer subtypes. First, we learn for each omic a new feature matrix by using graph autoencoders, where both structure information and node features can be effectively incorporated during the learning process. Second, we learn a set of omic-specific similarity matrices together with a consensus matrix based on the features obtained in the first step. The learned omic-specific similarity matrices are then fed back to the graph autoencoders to guide the feature learning. By iterating the two steps above, our method obtains a final consensus similarity matrix for cancer subtyping. To comprehensively evaluate the prediction performance of our method, we compare CGGA with several approaches ranging from general-purpose multi-view clustering algorithms to multi-omics-specific integrative methods. The experimental results on both generic datasets and cancer datasets confirm the superiority of our method. Moreover, we validate the effectiveness of our method in leveraging multi-omics datasets to identify cancer subtypes. In addition, we investigate the clinical implications of the obtained clusters for glioblastoma and provide new insights into the treatment for patients with different subtypes.Availabilityand implementation:The source code of our method is freely available at https://github.com/alcs417/CGGA.Supplementary information:Supplementary data are available at Bioinformatics online.",34289034,,10.1093/bioinformatics/btab535,5,"Bioinformatics (Oxford, England)",9808944,6.931,0.4853557348251343,0.5819397993311036,0.6220735785953178,0.5320161164803648
Integrative Omics to Characterize and Classify Pulmonary Vascular Disease,"Advances in high-throughput biotechnologies have facilitated omics profiling, a key component of precision phenotyping, in patients with pulmonary vascular disease. Omics provides comprehensive information pertaining to genes, transcripts, proteins, and metabolites. The resulting omics big datasets may be integrated for more robust results and are amenable to analysis using machine learning or newer analytical methodologies, such as network analysis. Results from fully integrated multi-omics datasets combined with clinical data are poised to provide novel insight into pulmonary vascular disease as well as diagnose the presence of disease and prognosticate outcomes.",33541613,PMC7875152,10.1016/j.ccm.2020.10.001,4,Clinics in chest medicine,7907612,4.967,0.48476117849349976,0.4916387959866221,0.3745819397993311,0.4641008542532905
Omics-Based Investigations of Breast Cancer,"Breast cancer (BC) is characterized by an extensive genotypic and phenotypic heterogeneity. In-depth investigations into the molecular bases of BC phenotypes, carcinogenesis, progression, and metastasis are necessary for accurate diagnoses, prognoses, and therapy assessments in predictive, precision, and personalized oncology. This review discusses both classic as well as several novel omics fields that are involved or should be used in modern BC investigations, which may be integrated as a holistic term, onco-breastomics. Rapid and recent advances in molecular profiling strategies and analytical techniques based on high-throughput sequencing and mass spectrometry (MS) development have generated large-scale multi-omics datasets, mainly emerging from the three ""big omics"", based on the central dogma of molecular biology: genomics, transcriptomics, and proteomics. Metabolomics-based approaches also reflect the dynamic response of BC cells to genetic modifications. Interactomics promotes a holistic view in BC research by constructing and characterizing protein-protein interaction (PPI) networks that provide a novel hypothesis for the pathophysiological processes involved in BC progression and subtyping. The emergence of new omics- and epiomics-based multidimensional approaches provide opportunities to gain insights into BC heterogeneity and its underlying mechanisms. The three main epiomics fields (epigenomics, epitranscriptomics, and epiproteomics) are focused on the epigenetic DNA changes, RNAs modifications, and posttranslational modifications (PTMs) affecting protein functions for an in-depth understanding of cancer cell proliferation, migration, and invasion. Novel omics fields, such as epichaperomics or epimetabolomics, could investigate the modifications in the interactome induced by stressors and provide PPI changes, as well as in metabolites, as drivers of BC-causing phenotypes. Over the last years, several proteomics-derived omics, such as matrisomics, exosomics, secretomics, kinomics, phosphoproteomics, or immunomics, provided valuable data for a deep understanding of dysregulated pathways in BC cells and their tumor microenvironment (TME) or tumor immune microenvironment (TIMW). Most of these omics datasets are still assessed individually using distinct approches and do not generate the desired and expected global-integrative knowledge with applications in clinical diagnostics. However, several hyphenated omics approaches, such as proteo-genomics, proteo-transcriptomics, and phosphoproteomics-exosomics are useful for the identification of putative BC biomarkers and therapeutic targets. To develop non-invasive diagnostic tests and to discover new biomarkers for BC, classic and novel omics-based strategies allow for significant advances in blood/plasma-based omics. Salivaomics, urinomics, and milkomics appear as integrative omics that may develop a high potential for early and non-invasive diagnoses in BC. Thus, the analysis of the tumor circulome is considered a novel frontier in liquid biopsy. Omics-based investigations have applications in BC modeling, as well as accurate BC classification and subtype characterization. The future in omics-based investigations of BC may be also focused on multi-omics single-cell analyses.",37375323,PMC10302907,10.3390/molecules28124768,8,"Molecules (Basel, Switzerland)",100964009,4.927,0.4839532673358917,0.6923076923076923,0.3712374581939799,0.5030809905018695
Performance analysis of data resampling on class imbalance and classification techniques on multi-omics data for cancer classification,"Cancer, in any of its forms, remains a significant public health concern worldwide. Advances in early detection and treatment could lead to a decline in the overall death rate from cancer in recent decades. Therefore, tumor prediction and classification play an important role in fighting cancer. This study built computational models for a joint analysis of RNA seq, copy number variation (CNV), and DNA methylation to classify normal and tumor samples across liver cancer, breast cancer, and colon adenocarcinoma from The Cancer Genome Atlas (TCGA) dataset. Total of 18 machine learning methods were evaluated based on the AUC, precision, recall, and F-measure. Besides, five techniques were compared to ameliorate problems of class imbalance in the cancer datasets. Synthetic Minority Oversampling Technique (SMOTE) demonstrated the best performance. The results indicate that the model applying Stochastic Gradient Descent (SGD) for learning binary class SVM with hinge loss has the highest classification results on liver cancer and breast cancer datasets, with accuracy over 99% and AUC greater than or equal to 0.999. For colon adenocarcinoma dataset, both SGD and Sequential Minimal Optimization (SMO) that implements John Platt's sequential minimal optimization algorithm for training a support vector machine shows an outstanding classification performance with accuracy of 100%, AUC, precision, recall, and F-measure all at 1.000.",38422094,PMC10903850,10.1371/journal.pone.0293607,0,PloS one,101285081,3.752,0.4826424717903137,0.10033444816053512,0.20066889632107024,0.34978615197050933
Identification of three lncRNA-related prognostic signatures in gastric cancer by integrated multi-omics analysis,"Aims:The systematic identification of molecular features correlated with the clinical status of gastric cancer (GC) in patients is significant, although such investigation remains insufficient.Methods:GC subtyping based on RNA sequencing, copy number variation and DNA methylation data were derived from The Cancer Genome Atlas program. Prognostics lncRNA biomarkers for GC were identified by univariate Cox, LASSO and SVM-RFE analysis.Results:Three molecular subtypes with significant survival discrepancies, and their specific DEmRNAs and DElncRNAs were identified. Three reliable prognostic-associated lncRNA, including LINC00670, LINC00452 and LINC00160, were selected for GC.Conclusion:Our findings expanded the understanding on the regulatory network of lncRNAs in GC, providing potential targets for prognosis and treatment of GC patients.",38126139,,10.2217/epi-2023-0349,0,Epigenomics,101519720,4.357,0.48188045620918274,0.10367892976588629,0.27424749163879597,0.3647135580064461
Multi-omics integrative modelling for stereotactic body radiotherapy in early-stage non-small cell lung cancer: clinical trial protocol of the MONDRIAN study,"Background:Currently, main treatment strategies for early-stage non-small cell lung cancer (ES-NSCLC) disease are surgery or stereotactic body radiation therapy (SBRT), with successful local control rates for both approaches. However, regional and distant failure remain critical in SBRT, and it is paramount to identify predictive factors of response to identify high-risk patients who may benefit from more aggressive approaches. The main endpoint of the MONDRIAN trial is to identify multi-omic biomarkers of SBRT response integrating information from the individual fields of radiomics, genomics and proteomics.Methods:MONDRIAN is a prospective observational explorative cohort clinical study, with a data-driven, bottom-up approach. It is expected to enroll 100 ES-NSCLC SBRT candidates treated at an Italian tertiary cancer center with well-recognized expertise in SBRT and thoracic surgery. To identify predictors specific to SBRT, MONDRIAN will include data from 200 patients treated with surgery, in a 1:2 ratio, with comparable clinical characteristics. The project will have an overall expected duration of 60 months, and will be structured into five main tasks: (i) Clinical Study; (ii) Imaging/ Radiomic Study, (iii) Gene Expression Study, (iv) Proteomic Study, (v) Integrative Model Building.Discussion:Thanks to its multi-disciplinary nature, MONDRIAN is expected to provide the opportunity to characterize ES-NSCLC from a multi-omic perspective, with a Radiation Oncology-oriented focus. Other than contributing to a mechanistic understanding of the disease, the study will assist the identification of high-risk patients in a largely unexplored clinical setting. Ultimately, this would orient further clinical research efforts on the combination of SBRT and systemic treatments, such as immunotherapy, with the perspective of improving oncological outcomes in this subset of patients.Trial registration:The study was prospectively registered at clinicaltrials.gov (NCT05974475).",38102575,PMC10722797,10.1186/s12885-023-11701-9,0,BMC cancer,100967800,4.638,0.4816671311855316,0.10702341137123746,0.3110367892976589,0.3726123188450982
Multi-omics research strategies in ischemic stroke: A multidimensional perspective,"Ischemic stroke (IS) is a multifactorial and heterogeneous neurological disorder with high rate of death and long-term impairment. Despite years of studies, there are still no stroke biomarkers for clinical practice, and the molecular mechanisms of stroke remain largely unclear. The high-throughput omics approach provides new avenues for discovering biomarkers of IS and explaining its pathological mechanisms. However, single-omics approaches only provide a limited understanding of the biological pathways of diseases. The integration of multiple omics data means the simultaneous analysis of thousands of genes, RNAs, proteins and metabolites, revealing networks of interactions between multiple molecular levels. Integrated analysis of multi-omics approaches will provide helpful insights into stroke pathogenesis, therapeutic target identification and biomarker discovery. Here, we consider advances in genomics, transcriptomics, proteomics and metabolomics and outline their use in discovering the biomarkers and pathological mechanisms of IS. We then delineate strategies for achieving integration at the multi-omics level and discuss how integrative omics and systems biology can contribute to our understanding and management of IS.",36087702,,10.1016/j.arr.2022.101730,12,Ageing research reviews,101128963,11.788,0.4809814989566803,0.7525083612040134,0.8160535117056856,0.602301273955948
Multi-omic analysis of the tumor microenvironment shows clinical correlations in Ph1 study of atezolizumab +/- SoC in MM,"Multiple myeloma (MM) remains incurable, and treatment of relapsed/refractory (R/R) disease is challenging. There is an unmet need for more targeted therapies in this setting; deep cellular and molecular phenotyping of the tumor and microenvironment in MM could help guide such therapies. This phase 1b study (NCT02431208) evaluated the safety and efficacy of the anti-programmed death-ligand 1 monoclonal antibody atezolizumab (Atezo) alone or in combination with the standard of care (SoC) treatments lenalidomide (Len) or pomalidomide (Pom) and/or daratumumab (Dara) in patients with R/R MM. Study endpoints included incidence of adverse events (AEs) and overall response rate (ORR). A novel unsupervised integrative multi-omic analysis was performed using RNA sequencing, mass cytometry immunophenotyping, and proteomic profiling of baseline and on-treatment bone marrow samples from patients receiving Atezo monotherapy or Atezo+Dara. A similarity network fusion (SNF) algorithm was applied to preprocessed data. Eighty-five patients were enrolled. Treatment-emergent deaths occurred in 2 patients; both deaths were considered unrelated to study treatment. ORRs ranged from 11.1% (Atezo+Len cohorts, n=18) to 83.3% (Atezo+Dara+Pom cohort, n=6). High-dimensional multi-omic profiling of the tumor microenvironment and integrative SNF analysis revealed novel correlations between cellular and molecular features of the tumor and immune microenvironment, patient selection criteria, and clinical outcome. Atezo monotherapy and SoC combinations were safe in this patient population and demonstrated some evidence of clinical efficacy. Integrative analysis of high dimensional genomics and immune data identified novel clinical correlations that may inform patient selection criteria and outcome assessment in future immunotherapy studies for myeloma.",37559718,PMC10408441,10.3389/fimmu.2023.1085893,1,Frontiers in immunology,101560960,8.786,0.4798540472984314,0.26755852842809363,0.782608695652174,0.4979458731951124
Network-based integrative analysis of single-cell transcriptomic and epigenomic data for cell types,"Advances in single-cell biotechnologies simultaneously generate the transcriptomic and epigenomic profiles at cell levels, providing an opportunity for investigating cell fates. Although great efforts have been devoted to either of them, the integrative analysis of single-cell multi-omics data is really limited because of the heterogeneity, noises and sparsity of single-cell profiles. In this study, a network-based integrative clustering algorithm (aka NIC) is present for the identification of cell types by fusing the parallel single-cell transcriptomic (scRNA-seq) and epigenomic profiles (scATAC-seq or DNA methylation). To avoid heterogeneity of multi-omics data, NIC automatically learns the cell-cell similarity graphs, which transforms the fusion of multi-omics data into the analysis of multiple networks. Then, NIC employs joint non-negative matrix factorization to learn the shared features of cells by exploiting the structure of learned cell-cell similarity networks, providing a better way to characterize the features of cells. The graph learning and integrative analysis procedures are jointly formulated as an optimization problem, and then the update rules are derived. Thirteen single-cell multi-omics datasets from various tissues and organisms are adopted to validate the performance of NIC, and the experimental results demonstrate that the proposed algorithm significantly outperforms the state-of-the-art methods in terms of various measurements. The proposed algorithm provides an effective strategy for the integrative analysis of single-cell multi-omics data (The software is coded using Matlab, and is freely available for academic https://github.com/xkmaxidian/NIC ).",35043143,,10.1093/bib/bbab546,4,Briefings in bioinformatics,100912837,13.994,0.47907713055610657,0.49498327759197325,0.8762541806020067,0.5616937699724599
Integrated multi-omics profiling yields a clinically relevant molecular classification for esophageal squamous cell carcinoma,"Integrated molecular analysis of human cancer has yielded molecular classification for precise management of cancer patients. Here, we analyzed the whole genomic, epigenomic, transcriptomic, and proteomic data of 155 esophageal squamous cell carcinomas (ESCCs). Multi-omics analysis led to the classification of ESCCs into four subtypes: cell cycle pathway activation, NRF2 oncogenic activation, immune suppression (IS), and immune modulation (IM). IS and IM cases were highly immune infiltrated but differed in the type and distribution of immune cells. IM cases showed better response to immune checkpoint blockade therapy than other subtypes in a clinical trial. We further developed a classifier with 28 features to identify the IM subtype, which predicted anti-PD-1 therapy response with 85.7% sensitivity and 90% specificity. These results emphasize the clinical value of unbiased molecular classification based on multi-omics data and have the potential to further improve the understanding and treatment of ESCC.",36584672,,10.1016/j.ccell.2022.12.004,23,Cancer cell,101130617,38.585,0.4789096415042877,0.8461538461538461,0.9832775919732442,0.6532320725279908
Interpretation of network-based integration from multi-omics longitudinal data,"Multi-omics integration is key to fully understand complex biological processes in an holistic manner. Furthermore, multi-omics combined with new longitudinal experimental design can unreveal dynamic relationships between omics layers and identify key players or interactions in system development or complex phenotypes. However, integration methods have to address various experimental designs and do not guarantee interpretable biological results. The new challenge of multi-omics integration is to solve interpretation and unlock the hidden knowledge within the multi-omics data. In this paper, we go beyond integration and propose a generic approach to face the interpretation problem. From multi-omics longitudinal data, this approach builds and explores hybrid multi-omics networks composed of both inferred and known relationships within and between omics layers. With smart node labelling and propagation analysis, this approach predicts regulation mechanisms and multi-omics functional modules. We applied the method on 3 case studies with various multi-omics designs and identified new multi-layer interactions involved in key biological functions that could not be revealed with single omics analysis. Moreover, we highlighted interplay in the kinetics that could help identify novel biological mechanisms. This method is available as an R package netOmics to readily suit any application.",34883510,PMC8934642,10.1093/nar/gkab1200,20,Nucleic acids research,411011,19.16,0.4787572920322418,0.8327759197324415,0.959866220735786,0.6457828033129906
Deep learning based feature-level integration of multi-omics data for breast cancer patients survival analysis,"Background:Breast cancer is the most prevalent and among the most deadly cancers in females. Patients with breast cancer have highly variable survival lengths, indicating a need to identify prognostic biomarkers for personalized diagnosis and treatment. With the development of new technologies such as next-generation sequencing, multi-omics information are becoming available for a more thorough evaluation of a patient's condition. In this study, we aim to improve breast cancer overall survival prediction by integrating multi-omics data (e.g., gene expression, DNA methylation, miRNA expression, and copy number variations (CNVs)).Methods:Motivated by multi-view learning, we propose a novel strategy to integrate multi-omics data for breast cancer survival prediction by applying complementary and consensus principles. The complementary principle assumes each -omics data contains modality-unique information. To preserve such information, we develop a concatenation autoencoder (ConcatAE) that concatenates the hidden features learned from each modality for integration. The consensus principle assumes that the disagreements among modalities upper bound the model errors. To get rid of the noises or discrepancies among modalities, we develop a cross-modality autoencoder (CrossAE) to maximize the agreement among modalities to achieve a modality-invariant representation. We first validate the effectiveness of our proposed models on the MNIST simulated data. We then apply these models to the TCCA breast cancer multi-omics data for overall survival prediction.Results:For breast cancer overall survival prediction, the integration of DNA methylation and miRNA expression achieves the best overall performance of 0.641 Â± 0.031 with ConcatAE, and 0.63 Â± 0.081 with CrossAE. Both strategies outperform baseline single-modality models using only DNA methylation (0.583 Â± 0.058) or miRNA expression (0.616 Â± 0.057).Conclusions:In conclusion, we achieve improved overall survival prediction performance by utilizing either the complementary or consensus information among multi-omics data. The proposed ConcatAE and CrossAE models can inspire future deep representation-based multi-omics integration techniques. We believe these novel multi-omics integration models can benefit the personalized diagnosis and treatment of breast cancer patients.",32933515,PMC7493161,10.1186/s12911-020-01225-8,26,BMC medical informatics and decision making,101088682,3.298,0.47731050848960876,0.8695652173913043,0.11705685618729098,0.4837107198094843
Two-step multi-omics modelling of drug sensitivity in cancer cell lines to identify driving mechanisms,"Drug sensitivity prediction models for human cancer cell lines constitute important tools in identifying potential computational biomarkers for responsiveness in a pre-clinical setting. Integrating information derived from a range of heterogeneous data is crucial, but remains non-trivial, as differences in data structures may hinder fitting algorithms from assigning adequate weights to complementary information that is contained in distinct omics data. In order to counteract this effect that tends to lead to just one data type dominating supposedly multi-omics models, we developed a novel tool that enables users to train single-omics models separately in a first step and to integrate them into a multi-omics model in a second step. Extensive ablation studies are performed in order to facilitate an in-depth evaluation of the respective contributions of singular data types and of combinations thereof, effectively identifying redundancies and interdependencies between them. Moreover, the integration of the single-omics models is realized by a range of distinct classification algorithms, thus allowing for a performance comparison. Sets of molecular events and tissue types found to be related to significant shifts in drug sensitivity are returned to facilitate a comprehensive and straightforward analysis of potential computational biomarkers for drug responsiveness. Our two-step approach yields sets of actual multi-omics pan-cancer classification models that are highly predictive for a majority of drugs in the GDSC data base. In the context of targeted drugs with particular modes of action, its predictive performances compare favourably to those of classification models that incorporate multi-omics data in a simple one-step approach. Additionally, case studies demonstrate that it succeeds both in correctly identifying known key biomarkers for sensitivity towards specific drug compounds as well as in providing sets of potential candidates for additional computational biomarkers.",33226984,PMC7682852,10.1371/journal.pone.0238961,3,PloS one,101285081,3.752,0.47662535309791565,0.4214046822742475,0.2040133779264214,0.41105882389888315
