DOI,Title,year,Abstract,Semantic Scholar ID,url,PMID,PMCID,intent,isinfluential,journal_title,Journal_id,relevance_score,similarity,Cited Number,impact_factor,cited_Normalized,impact_Normalized,final_score
10.1002/1878-0261.13020,DDRugging glioblastoma: understanding and targeting the DNA damage response to        improve future therapies.,2021.0,"Glioblastoma is the most frequently diagnosed type of primary brain tumour in        adults. These aggressive tumours are characterised by inherent treatment        resistance and disease progression, contributing to ~ 190 000 brain        tumour-related deaths globally each year. Current therapeutic interventions        consist of surgical resection followed by radiotherapy and temozolomide        chemotherapy, but average survival is typically around 1 year, with < 10% of        patients surviving more than 5 years. Recently, a fourth treatment modality of        intermediate-frequency low-intensity electric fields [called tumour-treating        fields (TTFields)] was clinically approved for glioblastoma in some countries        after it was found to increase median overall survival rates by ~ 5 months in a        phase III randomised clinical trial. However, beyond these treatments, attempts        to establish more effective therapies have yielded little improvement in survival        for patients over the last 50 years. This is in contrast to many other types of        cancer and highlights glioblastoma as a recognised tumour of unmet clinical need.        Previous work has revealed that glioblastomas contain stem cell-like        subpopulations that exhibit heightened expression of DNA damage response (DDR)        factors, contributing to therapy resistance and disease relapse. Given that        radiotherapy, chemotherapy and TTFields-based therapies all impact DDR        mechanisms, this Review will focus on our current knowledge of the role of the        DDR in glioblastoma biology and treatment. We also discuss the potential of        effective multimodal targeting of the DDR combined with standard-of-care        therapies, as well as emerging therapeutic targets, in providing much-needed        improvements in survival rates for patients.",6757f1f8628bf471753cb2e8fa5aed2fa288ca35,https://www.semanticscholar.org/paper/6757f1f8628bf471753cb2e8fa5aed2fa288ca35,34036721,PMC8732357,,False,Molecular oncology,101308230,0.1511530578136444,0.03734439834024896,18,7.449,0.6727272727272727,0.6,0.25119276758928377
10.3389/fncel.2021.605255,Organoid Models of Glioblastoma and Their Role in Drug Discovery.,2021.0,"Glioblastoma (GBM) is a devastating adult brain cancer with high rates of        recurrence and treatment resistance. Cellular heterogeneity and extensive        invasion of surrounding brain tissues are characteristic features of GBM that        contribute to its intractability. Current GBM model systems do not recapitulate        some of the complex features of GBM and have not produced sufficiently-effective        treatments. This has cast doubt on the effectiveness of current GBM models and        drug discovery paradigms. In search of alternative pre-clinical GBM models,        various 3D organoid-based GBM model systems have been developed using human        cells. The scalability of these systems and potential to more accurately model        characteristic features of GBM, provide promising new avenues for pre-clinical        GBM research and drug discovery efforts. Here, we review the current suite of        organoid-GBM models, their individual strengths and weaknesses, and discuss their        future applications with an emphasis on compound screening.",8b3d29e8207feaaa1390b5f9333de8e979ab4c3c,https://www.semanticscholar.org/paper/8b3d29e8207feaaa1390b5f9333de8e979ab4c3c,33613198,PMC7892608,background,True,Frontiers in cellular neuroscience,101477935,0.14928317070007324,0.12745098039215685,35,6.147,0.8181818181818182,0.32727272727272727,0.2675835251850665
10.3390/biom12111598,Identification of a Fibroblast-Related Prognostic Model in Glioma Based on        Bioinformatics Methods.,2022.0,"BACKGROUND: Glioma is the most common primary tumor of the central nervous system        with a high lethality rate. This study aims to mine fibroblast-related genes with        prognostic value and construct a corresponding prognostic model. METHODS: A        glioma-related TCGA (The Cancer Genome Atlas) cohort and a CGGA (Chinese Glioma        Genome Atlas) cohort were incorporated into this study. Variance expression        profiling was executed via the ""limma"" R package. The ""clusterProfiler"" R package        was applied to perform a GO (Gene Ontology) analysis. The Kaplan-Meier (K-M)        curve, LASSO regression analysis, and Cox analyses were implemented to determine        the prognostic genes. A fibroblast-related risk model was created and affirmed by        independent cohorts. We derived enriched pathways between the fibroblast-related        high- and low-risk subgroups using gene set variation analysis (GSEA). The immune        infiltration cell and the stromal cell were calculated using the microenvironment        cell populations-counter (MCP-counter) method, and the immunotherapy response was        assessed with the SubMap algorithm. The chemotherapy sensitivity was estimated        using the ""pRRophetic"" R package. RESULTS: A total of 93 differentially expressed        fibroblast-related genes (DEFRGs) were uncovered in glioma. Seven prognostic        genes were filtered out to create a fibroblast-related gene signature in the        TCGA-glioma cohort training set. We then affirmed the fibroblast-related risk        model via TCGA-glioma cohort and CGGA-glioma cohort testing sets. The Cox        regression analysis proved that the fibroblast-related risk score was an        independent prognostic predictor in prediction of the overall survival of glioma        patients. The fibroblast-related gene signature revealed by the GSEA was        applicable to the immune-relevant pathways. The MCP-counter algorithm results        pointed to significant distinctions in the tumor microenvironment between        fibroblast-related high- and low-risk subgroups. The SubMap analysis proved that        the fibroblast-related risk score could predict the clinical sensitivity of        immunotherapy. The chemotherapy sensitivity analysis indicated that low-risk        patients were more sensitive to multiple chemotherapeutic drugs. CONCLUSION: Our        study identified prognostic fibroblast-related genes and generated a novel risk        signature that could evaluate the prognosis of glioma and offer a theoretical        basis for clinical glioma therapy.",8d102b19d152df8c65ebf5582b556a82136b1ed3,https://www.semanticscholar.org/paper/8d102b19d152df8c65ebf5582b556a82136b1ed3,36358948,PMC9687522,background,False,Biomolecules,101596414,0.14021846652030945,0.0,6,6.064,0.43636363636363634,0.2909090909090909,0.15115644904700193
10.1038/s42003-024-05833-2,Gliomas: a reflection of temporal gliogenic principles.,2024.0,"The hijacking of early developmental programs is a canonical feature of gliomas        where neoplastic cells resemble neurodevelopmental lineages and possess        mechanisms of stem cell resilience. Given these parallels, uncovering how and        when in developmental time gliomagenesis intersects with normal trajectories can        greatly inform our understanding of tumor biology. Here, we review how elapsing        time impacts the developmental principles of astrocyte (AS) and oligodendrocyte        (OL) lineages, and how these same temporal programs are replicated, distorted, or        circumvented in pathological settings such as gliomas. Additionally, we discuss        how normal gliogenic processes can inform our understanding of the temporal        progression of gliomagenesis, including when in developmental time gliomas        originate, thrive, and can be pushed towards upon therapeutic coercion.",03b497d82aa084e28f04333c2446b551df5aac34,https://www.semanticscholar.org/paper/03b497d82aa084e28f04333c2446b551df5aac34,38321118,PMC10847444,"methodology,background",False,Communications biology,101719179,0.13963085412979126,0.041666666666666664,0,6.548,0.09090909090909091,0.41818181818181815,0.1349195592692404
10.1158/1078-0432.CCR-21-2750,Glioblastoma Clinical Trials: Current Landscape and Opportunities for        Improvement.,2021.0,"Therapeutic advances for glioblastoma have been minimal over the past 2 decades.        In light of the multitude of recent phase III trials that have failed to meet        their primary endpoints following promising preclinical and early-phase programs,        a Society for Neuro-Oncology Think Tank was held in November 2020 to prioritize        areas for improvement in the conduct of glioblastoma clinical trials. Here, we        review the literature, identify challenges related to clinical trial eligibility        criteria and trial design in glioblastoma, and provide recommendations from the        Think Tank. In addition, we provide a data-driven context with which to frame        this discussion by analyzing key study design features of adult glioblastoma        clinical trials listed on ClinicalTrials.gov as ""recruiting"" or ""not yet        recruiting"" as of February 2021.",df7d74d483c3b33f847e792634ba2af631639799,https://www.semanticscholar.org/paper/df7d74d483c3b33f847e792634ba2af631639799,34561269,PMC9044253,,False,Clinical cancer research : an official journal of the American Association for,9502500,0.13695430755615234,0.02702702702702703,52,13.801,0.9636363636363636,0.8181818181818182,0.31916983035038377
10.3389/fonc.2023.1279806,TP53-PTEN-NF1 depletion in human brain organoids produces a glioma phenotype in        vitro.,2023.0,"Glioblastoma (GBM) is fatal and the study of therapeutic resistance, disease        progression, and drug discovery in GBM or glioma stem cells is often hindered by        limited resources. This limitation slows down progress in both drug discovery and        patient survival. Here we present a genetically engineered human cerebral        organoid model with a cancer-like phenotype that could provide a basis for        GBM-like models. Specifically, we engineered a doxycycline-inducible vector        encoding shRNAs enabling depletion of the TP53, PTEN, and NF1 tumor suppressors        in human cerebral organoids. Designated as inducible short hairpin-TP53-PTEN-NF1        (ish-TPN), doxycycline treatment resulted in human cancer-like cerebral organoids        that effaced the entire organoid cytoarchitecture, while uninduced ish-TPN        cerebral organoids recapitulated the normal cytoarchitecture of the brain.        Transcriptomic analysis revealed a proneural GBM subtype. This proof-of-concept        study offers a valuable resource for directly investigating the emergence and        progression of gliomas within the context of specific genetic alterations in        normal cerebral organoids.",2cc0c863aabd35708f5f19e3ee7d643dc71bb870,https://www.semanticscholar.org/paper/2cc0c863aabd35708f5f19e3ee7d643dc71bb870,37881491,PMC10597663,,False,Frontiers in oncology,101568867,0.12929275631904602,0.14285714285714285,0,5.738,0.10909090909090909,0.2545454545454545,0.15047613858402548
10.1186/s40478-020-01077-3,Cerebral organoids: emerging ex vivo humanoid models of glioblastoma.,2020.0,"Glioblastoma is an aggressive form of brain cancer that has seen only marginal        improvements in its bleak survival outlook of 12-15 months over the last forty        years. There is therefore an urgent need for the development of advanced drug        screening platforms and systems that can better recapitulate glioblastoma's        infiltrative biology, a process largely responsible for its relentless propensity        for recurrence and progression. Recent advances in stem cell biology have allowed        the generation of artificial tridimensional brain-like tissue termed cerebral        organoids. In addition to their potential to model brain development, these        reagents are providing much needed synthetic humanoid scaffolds to model        glioblastoma's infiltrative capacity in a faithful and scalable manner. Here, we        highlight and review the early breakthroughs in this growing field and discuss        its potential future role for glioblastoma research.",0d98f7e9c7efc400b7af3056db38a853416016c6,https://www.semanticscholar.org/paper/0d98f7e9c7efc400b7af3056db38a853416016c6,33261657,PMC7706050,,False,Acta neuropathologica communications,101610673,0.1283065378665924,0.09333333333333334,3,7.578,0.2727272727272727,0.6545454545454545,0.21491620378422013
10.3389/fonc.2022.881989,Organoids as a Systems Platform for SCLC Brain Metastasis.,2022.0,"Small Cell Lung Cancer (SCLC) is a highly aggressive, neuroendocrine tumor.        Traditional reductionist approaches have proven ineffective to ameliorate the        uniformly dismal outcomes for SCLC - survival at 5 years remains less than 5%. A        major obstacle to improving treatment is that SCLC tumor cells disseminate early,        with a strong propensity for metastasizing to the brain. Accumulating evidence        indicates that, contrary to previous textbook knowledge, virtually every SCLC        tumor is comprised of multiple subtypes. Important questions persist regarding        the role that this intra-tumor subtype heterogeneity may play in supporting the        invasive properties of SCLC. A recurrent hypothesis in the field is that subtype        interactions and/or transition dynamics are major determinants of SCLC metastatic        seeding and progression. Here, we review the advantages of cerebral organoids as        an experimentally accessible platform for SCLC brain metastasis, amenable to        genetic manipulations, drug perturbations, and assessment of subtype interactions        when coupled, e.g., to temporal longitudinal monitoring by high-content imaging        or high-throughput omics data generation. We then consider systems approaches        that can produce mathematical and computational models useful to generalize        lessons learned from ex vivo organoid cultures, and integrate them with in vivo        observations. In summary, systems approaches combined with ex vivo SCLC cultures        in brain organoids may effectively capture both tumor-tumor and host-tumor        interactions that underlie general principles of brain metastasis.",9ad8931cfdbcd8f9cab8b07b880f21c838d7dad7,https://www.semanticscholar.org/paper/9ad8931cfdbcd8f9cab8b07b880f21c838d7dad7,35574308,PMC9096159,,False,Frontiers in oncology,101568867,0.09551806002855301,0.02127659574468085,5,5.738,0.4,0.2727272727272727,0.13807514721552913
10.4252/wjsc.v12.i11.1396,Effect of conditioned medium from neural stem cells on glioma progression and its        protein expression profile analysis.,2020.0,"BACKGROUND: Emerging evidence suggests that the spread of glioma to the        subventricular zone (SVZ) is closely related to glioma recurrence and patient        survival. Neural stem cells (NSCs) are the main cell type in the SVZ region and        exhibit tumor-homing ability. AIM: To evaluate the effects of conditioned medium        (CM) derived from SVZ NSCs on the cancer-related behaviors of glioma cells.        METHODS: The characteristics of SVZ hNSCs were identified by immunofluorescence.        The normoxic-hNSC-CM and hypoxic-hNSC-CM (3% O(2), oxygen-glucose deprived [OGD]        culturing) were collected from 80%-90% confluent SVZ NSCs in sterile conditions.        The CCK8 and Transwell assays were used to compare and evaluate the effects of        normoxic-CM and hypoxic-CM on glioma proliferation and invasion. Then proteins        secreted from SVZ NSCs into the CM were investigated by mass spectrometry, and        the potential effects of candidate protein NCAN in the regulation of glioma        progression were examined by CCK8 and Transwell assays. RESULTS: The CM from SVZ        NSCs significantly increased the proliferation and invasion of glioma cells,        particularly the CM from OGD NSCs induced under hypoxic conditions. Furthermore,        the secreted protein neurocan (NCAN) in CM from OGD NSCs was identified by        proteomic analysis. NCAN was expressed in glioma cells and played regulatory        roles in mediating the progression of glioma cells mainly via the        Rho/Rho-associated protein kinase pathway. CONCLUSION: Our study identified a        potential interactive mechanism between SVZ NSCs and glioma cells, in which SVZ        NSCs promote glioma progression via the secreted protein NCAN. These findings        suggested that exploring the CM derived from cells could be a novel strategy for        optimizing treatments and that NCAN derived from SVZ NSCs may be a potential new        target in glioma progression.",cc437ae1094845dab805377f30b8c527874839a5,https://www.semanticscholar.org/paper/cc437ae1094845dab805377f30b8c527874839a5,33312406,PMC7705462,,False,World journal of stem cells,101535826,0.0897732824087143,0.0,5,5.247,0.41818181818181815,0.18181818181818182,0.11693198472261428
10.1111/cns.14272,Applications of organoid technology to brain tumors.,2023.0,"Lacking appropriate model impedes basic and preclinical researches of brain        tumors. Organoids technology applying on brain tumors enables great        recapitulation of the original tumors. Here, we compared brain tumor organoids        (BTOs) with common models including cell lines, tumor spheroids, and        patient-derived xenografts. Different BTOs can be customized to research        objectives and particular brain tumor features. We systematically introduce the        establishments and strengths of four different BTOs. BTOs derived from patient        somatic cells are suitable for mimicking brain tumors caused by germline        mutations and abnormal neurodevelopment, such as the tuberous sclerosis complex.        BTOs derived from human pluripotent stem cells with genetic manipulations endow        for identifying and understanding the roles of oncogenes and processes of        oncogenesis. Brain tumoroids are the most clinically applicable BTOs, which could        be generated within clinically relevant timescale and applied for drug screening,        immunotherapy testing, biobanking, and investigating brain tumor mechanisms, such        as cancer stem cells and therapy resistance. Brain organoids co-cultured with        brain tumors (BO-BTs) own the greatest recapitulation of brain tumors. Tumor        invasion and interactions between tumor cells and brain components could be        greatly explored in this model. BO-BTs also offer a humanized platform for        testing the therapeutic efficacy and side effects on neurons in preclinical        trials. We also introduce the BTOs establishment fused with other advanced        techniques, such as 3D bioprinting. So far, over 11 brain tumor types of BTOs        have been established, especially for glioblastoma. We conclude BTOs could be a        reliable model to understand brain tumors and develop targeted therapies.",69ebec1fb1ba1dfe4db6bb0168118194156fbb78,https://www.semanticscholar.org/paper/69ebec1fb1ba1dfe4db6bb0168118194156fbb78,37248629,PMC10493676,,False,CNS neuroscience & therapeutics,101473265,0.08570927381515503,0.034482758620689655,4,7.035,0.36363636363636365,0.5636363636363636,0.17859679468373144
10.3390/cancers15072033,TCF12 Deficiency Impairs the Proliferation of Glioblastoma Tumor Cells and        Improves Survival.,2023.0,"Isocitrate dehydrogenase (IDH)-wild-type glioblastoma (GBM) is the most common        and aggressive primary brain tumor which carries a very poor overall prognosis        and is universally fatal. Understanding the transcriptional regulation of the        proliferation of GBM tumor cells is critical for developing novel and effective        treatments. In this study, we investigate the role of the transcription factor        TCF12 in the regulation of GBM proliferation using human and murine GBM cell        lines and an in vivo GBM xenograft model. Our study shows that TCF12 deficiency        severely impairs proliferation of tumor cells in vitro by disrupting/blocking the        G1 to S phase transition. We also discover that TCF12 loss significantly improves        animal survival and that TCF12-deficient tumors grow much slower in vivo.        Overexpression of TCF12, on the other hand, leads to an increase in the        proliferation of tumor cells in vitro and more aggressive tumor progression in        vivo. Interestingly, loss of TCF12 leads to upregulation of signature genes of        the oligodendrocytic lineage in GBM stem cells, suggesting a role for TCF12 in        inhibiting differentiation along the oligodendrocytic lineage. Transcriptomic        data also reveals that loss of TCF12 leads to dysregulation of the expression of        key genes in the cell cycle. Our work demonstrates critical roles of TCF12 in GBM        tumor progression.",29904a9b75a92efc1d2895029d8d69ec7428c48e,https://www.semanticscholar.org/paper/29904a9b75a92efc1d2895029d8d69ec7428c48e,37046694,PMC10093168,background,False,Cancers,101526829,0.08540366590023041,0.027777777777777776,0,6.575,0.12727272727272726,0.5272727272727272,0.1349140290629984
10.3390/cancers12102727,Promising Applications of Tumor Spheroids and Organoids for Personalized        Medicine.,2020.0,"One of the promising directions in personalized medicine is the use of        three-dimensional (3D) tumor models such as spheroids and organoids. Spheroids        and organoids are three-dimensional cultures of tumor cells that can be obtained        from patient tissue and, using high-throughput personalized medicine methods,        provide a suitable therapy for that patient. These 3D models can be obtained from        most types of tumors, which provides opportunities for the creation of biobanks        with appropriate patient materials that can be used to screen drugs and        facilitate the development of therapeutic agents. It should be noted that the use        of spheroids and organoids would expand the understanding of tumor biology and        its microenvironment, help develop new in vitro platforms for drug testing and        create new therapeutic strategies. In this review, we discuss 3D tumor spheroid        and organoid models, their advantages and disadvantages, and evaluate their        promising use in personalized medicine.",0e62f843544b8894fce26bcfc2a67ad45c11d5aa,https://www.semanticscholar.org/paper/0e62f843544b8894fce26bcfc2a67ad45c11d5aa,32977530,PMC7598156,background,False,Cancers,101526829,0.08284562826156616,0.014492753623188406,74,6.575,0.9818181818181818,0.5454545454545454,0.2597416990186543
10.1186/s12935-021-01870-7,Establishment and characterization of HXWMF-1: the first mouse fibroblastic tumor        cell line derived from leukemia-associated fibroblasts.,2021.0,"BACKGROUND: Chemo-resistance is still a major obstacle in leukemia treatment.        Accumulating evidence indicates that cancer-associated fibroblasts (CAFs), the        most abundant stromal cells in tumor microenvironment (TME), play a crucial role        in cancer progression and response to chemotherapy. To Figure out the role of        leukemia-associated fibroblasts (LAFs) in relapsed/refractory leukemia, we        constructed the first leukemia-associated fibroblastic tumor cell line, HXWMF-1.        METHODS: A cell culture technique was used to establish the leukemia-associated        fibroblastic tumor cell line. Molecular and cellular biological techniques        including flow cytometry, MTT assay, western blotting, and short tandem repeat        (STR) analysis were used to characterize the cell line. Nude mice were used for        xenograft studies. RESULTS: We established a LAFs derived tumor cell line        HXWMF-1, originated from the subcutaneous xenografts of HXEX-ALL1, a cell line        originated from a patient with acute lymphoblastic leukemia (ALL) at the second        relapse. The HXWMF-1 cell line was authenticated as a tumor cell line and being        derived from CAFs based on morphologic, immunophenotypic, cytogenetic and STR        analyses and tumorigenicity test in nude mice. To clarify the reliability of the        method, we got the LAFs derived tumor cells from three different tumor mass of        HXEX-ALL1 xenografts. CONCLUSIONS: To our knowledge, HXWMF-1 is the first        fibroblastic tumor cell line derived from LAFs or CAFs. In addition, the cell        line provided firm evidence for that leukemia cells may induce LAFs/CAFs        malignant transformation, which may help to develop brand new theory and        therapeutic strategies for patients with relapsed /refractory ALL.",2b31cc5b972d09d8bf3702c3fa0afce0670e42f7,https://www.semanticscholar.org/paper/2b31cc5b972d09d8bf3702c3fa0afce0670e42f7,33740980,PMC7977166,,False,Cancer cell international,101139795,0.07343005388975143,0.0,3,6.429,0.2909090909090909,0.4,0.12566537980328907
10.1242/dmm.050533,Stem cell modeling of nervous system tumors.,2024.0,"Nervous system tumors, particularly brain tumors, represent the most common        tumors in children and one of the most lethal tumors in adults. Despite decades        of research, there are few effective therapies for these cancers. Although human        nervous system tumor cells and genetically engineered mouse models have served as        excellent platforms for drug discovery and preclinical testing, they have        limitations with respect to accurately recapitulating important aspects of the        pathobiology of spontaneously arising human tumors. For this reason, attention        has turned to the deployment of human stem cell engineering involving human        embryonic or induced pluripotent stem cells, in which genetic alterations        associated with nervous system cancers can be introduced. These stem cells can be        used to create self-assembling three-dimensional cerebral organoids that preserve        key features of the developing human brain. Moreover, stem cell-engineered lines        are amenable to xenotransplantation into mice as a platform to investigate the        tumor cell of origin, discover cancer evolutionary trajectories and identify        therapeutic vulnerabilities. In this article, we review the current state of        human stem cell models of nervous system tumors, discuss their advantages and        disadvantages, and provide consensus recommendations for future research.",c2f5e1df6b2a31e92a4fc7e61bdd76bb463df31f,https://www.semanticscholar.org/paper/c2f5e1df6b2a31e92a4fc7e61bdd76bb463df31f,38353122,PMC10886724,,False,Disease models & mechanisms,101483332,0.04629189893603325,0.03007518796992481,0,5.732,0.14545454545454545,0.2,0.07773582668696172
10.1016/j.xpro.2022.101860,A review of protocols for brain organoids and applications for disease modeling.,2022.0,"Recent breakthroughs in human stem cell technologies have enabled the generation        of 3D brain organoid platforms for modeling human neurodevelopment and disease.        Here, we review advances in brain organoid development, approaches for generating        whole-brain or cerebral organoids and region-specific brain organoids, and their        applications in disease modeling. We present a comprehensive overview of various        brain organoid generation protocols, including culture steps, media, timelines,        and technical considerations associated with each protocol, and highlight the        advantages and disadvantages of each protocol. We also discuss the current        limitations as well as increasing sophistication of brain organoid technology,        and future directions for the field. These insights provide a valuable assessment        of multiple commonly used brain organoid models and main considerations for        investigators who are considering implementing brain organoid technologies in        their laboratories.",159e9b954c9dbd30f96499aa0eb891926f670b85,https://www.semanticscholar.org/paper/159e9b954c9dbd30f96499aa0eb891926f670b85,36566384,PMC9803834,background,False,STAR protocols,101769501,0.03455362468957901,0.0136986301369863,16,0.0,0.6363636363636364,0.03636363636363636,0.11675463037075912
10.1016/j.semcdb.2020.05.026,Modeling neurological disorders using brain organoids.,2020.0,"Neurological disorders are challenging to study given the complexity and        species-specific features of the organ system. Brain organoids are three        dimensional structured aggregates of neural tissue that are generated by        self-organization and differentiation from pluripotent stem cells under optimized        culture conditions. These brain organoids exhibit similar features of structural        organization and cell type diversity as the developing human brain, creating        opportunities to recapitulate disease phenotypes that are not otherwise        accessible. Here we review the initial attempt in the field to apply brain        organoid models for the study of many different types of human neurological        disorders across a wide range of etiologies and pathophysiologies. Forthcoming        advancements in both brain organoid technology as well as analytical methods have        significant potentials to advance the understanding of neurological disorders and        to uncover opportunities for meaningful therapeutic intervention.",bbfa6c956642739c082a4d023cf51e803c049e98,https://www.semanticscholar.org/paper/bbfa6c956642739c082a4d023cf51e803c049e98,32561297,PMC7738381,,False,Seminars in cell & developmental biology,9607332,0.03271312639117241,0.020134228187919462,24,7.499,0.7636363636363637,0.6181818181818182,0.22514035646524677
10.1186/s12885-023-11373-5,Exosomes-mediated transfer of LINC00691 regulates the formation of CAFs and        promotes the progression of gastric cancer.,2023.0,"OBJECTIVE: Gastric cancer (GC) is one of the malignant tumors with the highest        mortality worldwide. Our previous studies have revealed that LINC00691 is        up-regulated in serum of GC patients as a novel potential biomarker for GC        diagnosis and prognosis. However, the roles of serum exosomal LINC00691 in GC has        not been clarified. This study aimed to find the expression pattern of serum        exosomal LINC00691 in GC patients and the correlation between the level of serum        exosomal LINC00691 and the pathology of gastric cancer patients. METHODS: We        collected the serum of 94 GC patients before surgery and extracted exosomes to        detect the expression level of exosomal LINC00691, with 21 healthy volunteers and        17 patients with benign gastric diseases as controls. Surgical GC tissues and        paired healthy tissues were collected to culture primary cancer-associated        fibroblasts (CAFs) and normal fibroblasts (NFs). We then treated NFs with        LINC00691-rich GC cell culture supernatant or exosomes and detected the        activation markers and biological functions of the fibroblasts. RESULTS: The        results of real-time qPCR indicated that the serum exosomal LINC00691 of GC        patients was significantly higher than that of healthy subjects and patients with        benign gastric diseases, and was associated with the clinicopathology of GC        patients. More interestingly, when the NFs were treated with GC exosomes, the        level of LINC00691 was significantly increased, the cell proliferation and        migration were noticeably enhanced, and the ability to accelerate GC cell        proliferation and invasion was promoted, which means that the induced fibroblasts        gained the properties of CAFs. In addition, we found that knockdown of LINC00691        and the use of the JAK2/STAT3 signaling pathway inhibitor ruxolitinib effectively        deprived exosome-containing GC cell supernatants of the effects on NFs.        CONCLUSION: Our study suggested that exosomal LINC00691 promoted NFs to gained        the properties of CAFs depending on JAK2/STAT3 signaling pathway as a potential        diagnostic biomarker for GC.",11dcc8269862dbfa95669909726bd73d51a86d6d,https://www.semanticscholar.org/paper/11dcc8269862dbfa95669909726bd73d51a86d6d,37784036,PMC10544540,background,False,BMC cancer,100967800,0.02010023407638073,0.0,3,4.638,0.3090909090909091,0.09090909090909091,0.06603007022291423
