DOI,Title,year,Abstract,Semantic Scholar ID,url,PMID,PMCID,intent,isinfluential,journal_title,Journal_id,relevance_score,similarity,Cited Number,impact_factor,cited_Normalized,impact_Normalized,final_score
10.7150/thno.81981,Extracellular vesicles improve GABAergic transmission in Huntington's disease        iPSC-derived neurons.,2023.0,"Background: Extracellular vesicles (EVs) carry bioactive molecules associated        with various biological processes, including miRNAs. In both Huntington's disease        (HD) models and human samples, altered expression of miRNAs involved in synapse        regulation was reported. Recently, the use of EV cargo to reverse phenotypic        alterations in disease models with synaptopathy as the end result of the        pathophysiological cascade has become an interesting possibility. Methods: Here,        we assessed the contribution of EVs to GABAergic synaptic alterations using a        human HD model and studied the miRNA content of isolated EVs. Results: After        differentiating human induced pluripotent stem cells into electrophysiologically        active striatal-like GABAergic neurons, we found that HD-derived neurons        displayed reduced density of inhibitory synapse markers and GABA        receptor-mediated ionotropic signaling. Treatment with EVs secreted by control        (CTR) fibroblasts reversed the deficits in GABAergic synaptic transmission and        increased the density of inhibitory synapses in HD-derived neuron cultures, while        EVs from HD-derived fibroblasts had the opposite effects on CTR-derived neurons.        Moreover, analysis of miRNAs from purified EVs identified a set of differentially        expressed miRNAs between manifest HD, premanifest, and CTR lines with predicted        synaptic targets. Conclusion: The EV-mediated reversal of the abnormal GABAergic        phenotype in HD-derived neurons reinforces the potential role of EV-miRNAs on        synapse regulation.",b76880a953206cc999a177893f488f83cee2749b,https://www.semanticscholar.org/paper/b76880a953206cc999a177893f488f83cee2749b,37441602,PMC10334823,background,False,Theranostics,101552395,0.4119977653026581,0.0,5,11.6,0.3283582089552239,0.9552238805970149,0.3161366430236332
10.3390/ijms24010301,The Expression of miRNAs Involved in Long-Term Memory Formation in the CNS of the        Mollusk Helix lucorum.,2022.0,"Mollusks are unique animals with a relatively simple central nervous system (CNS)        containing giant neurons with identified functions. With such simple CNS,        mollusks yet display sufficiently complex behavior, thus ideal for various        studies of behavioral processes, including long-term memory (LTM) formation. For        our research, we use the formation of the fear avoidance reflex in the        terrestrial mollusk Helix lucorum as a learning model. We have shown previously        that LTM formation in Helix requires epigenetic modifications of histones leading        to both activation and inactivation of the specific genes. It is known that        microRNAs (miRNAs) negatively regulate the expression of genes; however, the role        of miRNAs in behavioral regulation has been poorly investigated. Currently, there        is no miRNAs sequencing data being published on Helix lucorum, which makes it        impossible to investigate the role of miRNAs in the memory formation of this        mollusk. In this study, we have performed sequencing and comparative        bioinformatics analysis of the miRNAs from the CNS of Helix lucorum. We have        identified 95 different microRNAs, including microRNAs belonging to the MIR-9,        MIR-10, MIR-22, MIR-124, MIR-137, and MIR-153 families, known to be involved in        various CNS processes of vertebrates and other species, particularly, in the fear        behavior and LTM. We have shown that in the CNS of Helix lucorum MIR-10 family        (26 miRNAs) is the most representative one, including Hlu-Mir-10-S5-5p and        Hlu-Mir-10-S9-5p as top hits. Moreover, we have shown the involvement of the        MIR-10 family in LTM formation in Helix. The expression of 17 representatives of        MIR-10 differentially changes during different periods of LTM consolidation in        the CNS of Helix. In addition, using comparative analysis of microRNA expression        upon learning in normal snails and snails with deficient learning abilities with        dysfunction of the serotonergic system, we identified a number of microRNAs from        several families, including MIR-10, which expression changes only in normal        animals. The obtained data can be used for further fundamental and applied        behavioral research.",75842023048ab7704e0f71d678f1add0ef3317bd,https://www.semanticscholar.org/paper/75842023048ab7704e0f71d678f1add0ef3317bd,36613744,PMC9820140,,False,International journal of molecular sciences,101092791,0.4089256823062897,0.11016949152542373,1,6.208,0.11940298507462686,0.5522388059701493,0.26749176995877283
10.1007/7854_2017_32,MicroRNAs in Post-traumatic Stress Disorder.,2018.0,"Post-traumatic stress disorder (PTSD) is a psychiatric disorder that can develop        following exposure to or witnessing of a (potentially) threatening event. A        critical issue is to pinpoint the (neuro)biological mechanisms underlying the        susceptibility to stress-related disorder such as PTSD, which develops in the        minority of ~15% of individuals exposed to trauma. Over the last few years, a        first wave of epigenetic studies has been performed in an attempt to identify the        molecular underpinnings of the long-lasting behavioral and mental effects of        trauma exposure. The potential roles of non-coding RNAs (ncRNAs) such as        microRNAs (miRNAs) in moderating or mediating the impact of severe stress and        trauma are increasingly gaining attention. To date, most studies focusing on the        roles of miRNAs in PTSD have, however, been completed in animals, using        cross-sectional study designs and focusing almost exclusively on subjects with        susceptible phenotypes. Therefore, there is a strong need for new research        comprising translational and cross-species approaches that use longitudinal        designs for studying trajectories of change contrasting susceptible and resilient        subjects. The present review offers a comprehensive overview of available studies        of miRNAs in PTSD and discusses the current challenges, pitfalls, and future        perspectives of this field.",941ac9310f879f45b0f6e3ff76465d8f4ba06dc4,https://www.semanticscholar.org/paper/941ac9310f879f45b0f6e3ff76465d8f4ba06dc4,29063484,,,False,Current topics in behavioral neurosciences,101535383,0.38444983959198,0.04918032786885246,18,0.0,0.746268656716418,0.04477611940298507,0.2536637994430454
10.3390/ijms21103413,Emerging Roles for 3' UTRs in Neurons.,2020.0,"The 3' untranslated regions (3' UTRs) of mRNAs serve as hubs for        post-transcriptional control as the targets of microRNAs (miRNAs) and RNA-binding        proteins (RBPs). Sequences in 3' UTRs confer alterations in mRNA stability,        direct mRNA localization to subcellular regions, and impart translational        control. Thousands of mRNAs are localized to subcellular compartments in        neurons-including axons, dendrites, and synapses-where they are thought to        undergo local translation. Despite an established role for 3' UTR sequences in        imparting mRNA localization in neurons, the specific RNA sequences and structural        features at play remain poorly understood. The nervous system selectively        expresses longer 3' UTR isoforms via alternative polyadenylation (APA). The        regulation of APA in neurons and the neuronal functions of longer 3' UTR mRNA        isoforms are starting to be uncovered. Surprising roles for 3' UTRs are emerging        beyond the regulation of protein synthesis and include roles as RBP delivery        scaffolds and regulators of alternative splicing. Evidence is also emerging that        3' UTRs can be cleaved, leading to stable, isolated 3' UTR fragments which are of        unknown function. Mutations in 3' UTRs are implicated in several neurological        disorders-more studies are needed to uncover how these mutations impact gene        regulation and what is their relationship to disease severity.",f98e567321abc784d8e16ec6aaf54fecacdfaa7d,https://www.semanticscholar.org/paper/f98e567321abc784d8e16ec6aaf54fecacdfaa7d,32408514,PMC7279237,,False,International journal of molecular sciences,101092791,0.38029852509498596,0.0,54,6.208,0.9701492537313433,0.5671641791044776,0.3446865724538689
10.3389/fcell.2021.711446,"The Coordination of Local Translation, Membranous Organelle Trafficking, and        Synaptic Plasticity in Neurons.",2021.0,"Neurons are highly complex polarized cells, displaying an extraordinary degree of        spatial compartmentalization. At presynaptic and postsynaptic sites, far from the        cell body, local protein synthesis is utilized to continually modify the synaptic        proteome, enabling rapid changes in protein production to support synaptic        function. Synapses undergo diverse forms of plasticity, resulting in long-term,        persistent changes in synapse strength, which are paramount for learning, memory,        and cognition. It is now well-established that local translation of numerous        synaptic proteins is essential for many forms of synaptic plasticity, and much        work has gone into deciphering the strategies that neurons use to regulate        activity-dependent protein synthesis. Recent studies have pointed to a        coordination of the local mRNA translation required for synaptic plasticity and        the trafficking of membranous organelles in neurons. This includes the        co-trafficking of RNAs to their site of action using endosome/lysosome        ""transports,"" the regulation of activity-dependent translation at synapses, and        the role of mitochondria in fueling synaptic translation. Here, we review our        current understanding of these mechanisms that impact local translation during        synaptic plasticity, providing an overview of these novel and nuanced regulatory        processes involving membranous organelles in neurons.",392d7cda51de7ac3186ba97a73e270deb08f4e94,https://www.semanticscholar.org/paper/392d7cda51de7ac3186ba97a73e270deb08f4e94,34336865,PMC8317219,,False,Frontiers in cell and developmental biology,101630250,0.37239107489585876,0.05660377358490566,15,6.081,0.6567164179104478,0.47761194029850745,0.3045080856340632
10.3390/antiox9111095,Non-Coding RNAs as Sensors of Oxidative Stress in Neurodegenerative Diseases.,2020.0,"Oxidative stress (OS) results from an imbalance between the production of        reactive oxygen species and the cellular antioxidant capacity. OS plays a central        role in neurodegenerative diseases, where the progressive accumulation of        reactive oxygen species induces mitochondrial dysfunction, protein aggregation        and inflammation. Regulatory non-protein-coding RNAs (ncRNAs) are essential        transcriptional and post-transcriptional gene expression controllers, showing a        highly regulated expression in space (cell types), time (developmental and ageing        processes) and response to specific stimuli. These dynamic changes shape        signaling pathways that are critical for the developmental processes of the        nervous system and brain cell homeostasis. Diverse classes of ncRNAs have been        involved in the cell response to OS and have been targeted in therapeutic        designs. The perturbed expression of ncRNAs has been shown in human        neurodegenerative diseases, with these changes contributing to pathogenic        mechanisms, including OS and associated toxicity. In the present review, we        summarize existing literature linking OS, neurodegeneration and ncRNA function.        We provide evidences for the central role of OS in age-related neurodegenerative        conditions, recapitulating the main types of regulatory ncRNAs with roles in the        normal function of the nervous system and summarizing up-to-date information on        ncRNA deregulation with a direct impact on OS associated with major        neurodegenerative conditions.",8587baf6dcdc881309ed364272c113d7642cac60,https://www.semanticscholar.org/paper/8587baf6dcdc881309ed364272c113d7642cac60,33171576,PMC7695195,background,False,"Antioxidants (Basel, Switzerland)",101668981,0.3598138988018036,0.025735294117647058,19,7.675,0.7910447761194029,0.8059701492537313,0.35779052609357004
10.1111/acel.12902,Activation of MT2 receptor ameliorates dendritic abnormalities in Alzheimer's        disease via C/EBPα/miR-125b pathway.,2019.0,"Impairments of dendritic trees and spines have been found in many        neurodegenerative diseases, including Alzheimer's disease (AD), in which the        deficits of melatonin signal pathway were reported. Melatonin receptor 2 (MT2) is        widely expressed in the hippocampus and mediates the biological functions of        melatonin. It is known that melatonin application is protective to dendritic        abnormalities in AD. However, whether MT2 is involved in the neuroprotection and        the underlying mechanisms are not clear. Here, we first found that MT2 is        dramatically reduced in the dendritic compartment upon the insult of oligomer Aβ.        MT2 activation prevented the Aβ-induced disruption of dendritic complexity and        spine. Importantly, activation of MT2 decreased cAMP, which in turn inactivated        transcriptional factor CCAAT/enhancer-binding protein α(C/EBPα) to suppress        miR-125b expression and elevate the expression of its target, GluN2A. In        addition, miR-125b mimics fully blocked the protective effects of MT2 activation        on dendritic trees and spines. Finally, injection of a lentivirus containing a        miR-125b sponge into the hippocampus of APP/PS1 mice effectively rescued the        dendritic abnormalities and learning/memory impairments. Our data demonstrated        that the cAMP-C/EBPα/miR-125b/GluN2A signaling pathway is important to the        neuroprotective effects of MT2 activation in Aβ-induced dendritic injuries and        learning/memory disorders, providing a novel therapeutic target for the treatment        of AD synaptopathy.",8569a4cc6cdfc747969edb82d53f9ddb36da3326,https://www.semanticscholar.org/paper/8569a4cc6cdfc747969edb82d53f9ddb36da3326,30706990,PMC6413662,,False,Aging cell,101130839,0.3501991033554077,0.0,30,11.005,0.8507462686567164,0.9253731343283582,0.3714776414543835
10.1042/NS20170181,Inhibition of miR-181a promotes midbrain neuronal growth through a        Smad1/5-dependent mechanism: implications for Parkinson's disease.,2018.0,"Parkinson's disease (PD) is the second most common neurodegenerative disease, and        is characterized by the progressive degeneration of nigrostriatal dopaminergic        (DA) neurons. Current PD treatments are symptomatic, wear off over time and do        not protect against DA neuronal loss. Finding a way to re-grow midbrain DA (mDA)        neurons is a promising disease-modifying therapeutic strategy for PD. However,        reliable biomarkers are required to allow such growth-promoting approaches to be        applied early in the disease progression. miR-181a has been shown to be        dysregulated in PD patients, and has been identified as a potential biomarker for        PD. Despite studies demonstrating the enrichment of miR-181a in the brain,        specifically in neurites of postmitotic neurons, the role of miR-181a in mDA        neurons remains unknown. Herein, we used cell culture models of human mDA neurons        to investigate a potential role for miR-181a in mDA neurons. We used a        bioninformatics analysis to identify that miR-181a targets components of the bone        morphogenetic protein (BMP) signalling pathway, including the transcription        factors Smad1 and Smad5, which we find are expressed by rat mDA neurons and are        required for BMP-induced neurite growth. We also found that inhibition of        neuronal miR-181a, resulted in increased Smad signalling, and induced neurite        growth in SH-SY5Y cells. Finally, using embryonic rat cultures, we demonstrated        that miR-181a inhibition induces ventral midbrain (VM) and cortical neuronal        growth. These data describe a new role for miR-181a in mDA neurons, and provide        proof of principle that miR-181a dysresgulation in PD may alter the activation        state of signalling pathways important for neuronal growth in neurons affected in        PD.",8ed02fc466ab3a141b0d252a7587e90df36d5cca,https://www.semanticscholar.org/paper/8ed02fc466ab3a141b0d252a7587e90df36d5cca,32714583,PMC7371012,,False,Neuronal signaling,101721079,0.314050555229187,0.03389830508474576,20,0.0,0.8059701492537313,0.05970149253731343,0.23762523487131113
10.3892/etm.2017.5669,Differential microRNA expression in the prefrontal cortex of mouse offspring        induced by glyphosate exposure during pregnancy and lactation.,2017.0,"Glyphosate is the active ingredient in numerous herbicide formulations. The role        of glyphosate in neurotoxicity has been reported in human and animal models.        However, the detailed mechanism of the role of glyphosate in neuronal development        remains unknown. Recently, several studies have reported evidence linking        neurodevelopmental disorders (NDDs) with gestational glyphosate exposure. The        current group previously identified microRNAs (miRNAs) that are associated with        the etiology of NDDs, but their expression levels in the developing brain        following glyphosate exposure have not been characterized. In the present study,        miRNA expression patterns were evaluated in the prefrontal cortex (PFC) of 28        postnatal day mouse offspring following glyphosate exposure during pregnancy and        lactation. An miRNA microarray detected 55 upregulated and 19 downregulated        miRNAs in the PFC of mouse offspring, and 20 selected deregulated miRNAs were        further evaluated by quantitative polymerase chain reaction (PCR). A total of 11        targets of these selected deregulated miRNAs were analyzed using bioinformatics.        Gene Ontology (GO) terms associated with the relevant miRNAs included        neurogenesis (GO:0050769), neuron differentiation (GO:0030182) and brain        development (GO:0007420). The genes Cdkn1a, Numbl, Notch1, Fosl1 and Lef1 are        involved in the Wnt and Notch signaling pathways, which are closely associated        with neural development. PCR arrays for the mouse Wnt and Notch signaling        pathways were used to validate the effects of glyphosate on the expression        pattern of genes involved in the Wnt and Notch pathways. Nr4a2 and Wnt7b were        downregulated, while Dkk1, Dixdc1, Runx1, Shh, Lef-1 and Axin2 were upregulated        in the PFC of mice offspring following glyphosate exposure during pregnancy and        lactation. These results indicated abnormalities of the Wnt/β-catenin and Notch        pathways. These findings may be of particular interest for understanding the        mechanism of glyphosate-induced neurotoxicity, as well as helping to clarify the        association between glyphosate and NDDs.",a419ad1b60becb29b0d29254ba7344cc5685a70e,https://www.semanticscholar.org/paper/a419ad1b60becb29b0d29254ba7344cc5685a70e,29467848,PMC5792815,background,False,Experimental and therapeutic medicine,101531947,0.31017178297042847,0.0,30,2.751,0.8656716417910447,0.14925373134328357,0.24529034086127777
10.1007/s00221-023-06739-x,MiR-181a-5p knockdown ameliorates sevoflurane anesthesia-induced neuron injury        via regulation of the DDX3X/Wnt/β-catenin signaling axis.,2024.0,"Sevoflurane is one of the most widely used inhaled anesthetics. MicroRNAs        (miRNAs) have been demonstrated to affect sevoflurane anesthesia-induced neuron        damage. The purpose of this study was to investigate the role and mechanism of        miR-181a-5p in sevoflurane-induced hippocampal neuronal injury. Primary        hippocampal neurons were identified using microscopy and immunofluorescence. The        viability and apoptosis of sevoflurane anesthesia-induced neurons were detected        by cell counting kit-8 (CCK-8) assay and terminal-deoxynucleoitidyl        transferase-mediated nick end-labeling (TUNEL) staining assay, respectively. The        levels of apoptosis- and oxidative stress-related proteins as well as the markers        in the Wnt/β-catenin signaling pathway were examined by immunoblotting.        Enzyme-linked immuno-sorbent assays were performed to examine the levels of        inflammatory cytokines. Luciferase reporter assay was conducted to validate the        combination between miR-181a-5p and DEAD-box helicase 3, X-linked (DDX3X).        Sevoflurane exposure led to significantly inhibited hippocampal neuron viability        and elevated miR-181a-5p expression. Knockdown of miR-181a-5p alleviated        sevoflurane-induced neuron injury by reducing cell apoptosis, inflammatory        response, and oxidative stress. Additionally, DDX3X was targeted and negatively        regulated by miR-181a-5p. Moreover, miR-181a-5p inhibitor activated the        Wnt/β-catenin pathway via DDX3X in sevoflurane-treated cells. Rescue experiments        revealed that DDX3X knockdown or overexpression of Wnt antagonist Dickkopf-1        (DKK1) reversed the suppressive effects of miR-181a-5p inhibitor on cell        apoptosis, inflammatory response, and oxidative stress in sevoflurane-treated        neuronal cells. MiR-181a-5p ameliorated sevoflurane-triggered neuron injury by        regulating the DDX3X/Wnt/β-catenin axis, suggesting the potential of miR-181a-5p        as a novel and promising therapeutic target for the treatment of        sevoflurane-evoked neurotoxicity.",028cf789fef4caa08eac99458552cb2e0dff52d1,https://www.semanticscholar.org/paper/028cf789fef4caa08eac99458552cb2e0dff52d1,38218948,,,False,Experimental brain research,43312,0.3074619770050049,0.0,0,2.064,0.05970149253731343,0.13432835820895522,0.12134307071344176
10.1186/s40659-023-00448-z,Electroacupuncture protective effects after cerebral ischemia are mediated        through miR-219a inhibition.,2023.0,"BACKGROUND: Electroacupuncture (EA) is a complementary and alternative therapy        which has shown protective effects on vascular cognitive impairment (VCI).        However, the underlying mechanisms are not entirely understood. METHODS: Rat        models of VCI were established with cerebral ischemia using occlusion of the        middle cerebral artery or bilateral common carotid artery. The brain structure        and function imaging were measured through animal MRI. miRNA expression was        detected by chip and qPCR. Synaptic functional plasticity was detected using        electrophysiological techniques. RESULTS: This study demonstrated the enhancement        of Regional Homogeneity (ReHo) activity of blood oxygen level-dependent (BOLD)        signal in the entorhinal cortical (EC) and hippocampus (HIP) in response to EA        treatment. miR-219a was selected and confirmed to be elevated in HIP and EC in        VCI but decreased after EA. N-methyl-D-aspartic acid receptor1 (NMDAR1) was        identified as the target gene of miR-219a. miR-219a regulated NMDAR-mediated        autaptic currents, spontaneous excitatory postsynaptic currents (sEPSC), and        long-term potentiation (LTP) of the EC-HIP CA1 circuit influencing synaptic        plasticity. EA was able to inhibit miR-219a, enhancing synaptic plasticity of the        EC-HIP CA1 circuit and increasing expression of NMDAR1 while promoting the        phosphorylation of downstream calcium/calmodulin-dependent protein kinase II        (CaMKII), improving overall learning and memory in VCI rat models. CONCLUSION:        Inhibition of miR-219a ameliorates VCI by regulating NMDAR-mediated synaptic        plasticity in animal models of cerebral ischemia.",4c4301129e6d6f9dc1f789d90ab8b9add307f5bd,https://www.semanticscholar.org/paper/4c4301129e6d6f9dc1f789d90ab8b9add307f5bd,37391839,PMC10311837,background,False,Biological research,9308271,0.3027001917362213,0.0,1,7.634,0.13432835820895522,0.7611940298507462,0.2251384157298216
10.3390/ijms232012609,"Epigenetic Changes in Prion and Prion-like Neurodegenerative Diseases: Recent        Advances, Potential as Biomarkers, and Future Perspectives.",2022.0,"Prion diseases are transmissible spongiform encephalopathies (TSEs) caused by a        conformational conversion of the native cellular prion protein (PrP(C)) to an        abnormal, infectious isoform called PrP(Sc). Amyotrophic lateral sclerosis,        Alzheimer's, Parkinson's, and Huntington's diseases are also known as prion-like        diseases because they share common features with prion diseases, including        protein misfolding and aggregation, as well as the spread of these misfolded        proteins into different brain regions. Increasing evidence proposes the        involvement of epigenetic mechanisms, namely DNA methylation, post-translational        modifications of histones, and microRNA-mediated post-transcriptional gene        regulation in the pathogenesis of prion-like diseases. Little is known about the        role of epigenetic modifications in prion diseases, but recent findings also        point to a potential regulatory role of epigenetic mechanisms in the pathology of        these diseases. This review highlights recent findings on epigenetic        modifications in TSEs and prion-like diseases and discusses the potential role of        such mechanisms in disease pathology and their use as potential biomarkers.",dd948bc43bf2309ef7544856c156161d427d20cc,https://www.semanticscholar.org/paper/dd948bc43bf2309ef7544856c156161d427d20cc,36293477,PMC9604074,,False,International journal of molecular sciences,101092791,0.3015677034854889,0.0,9,6.208,0.44776119402985076,0.582089552238806,0.24494792298594514
10.3390/ijms25052866,Clinical Insights into MicroRNAs in Depression: Bridging Molecular Discoveries        and Therapeutic Potential.,2024.0,"Depression is a major contributor to the overall global burden of disease. The        discovery of biomarkers for diagnosis or prediction of treatment responses and as        therapeutic agents is a current priority. Previous studies have demonstrated the        importance of short RNA molecules in the etiology of depression. The most        extensively researched of these are microRNAs, a major component of cellular gene        regulation and function. MicroRNAs function in a temporal and tissue-specific        manner to regulate and modify the post-transcriptional expression of target        mRNAs. They can also be shuttled as cargo of extracellular vesicles between the        brain and the blood, thus informing about relevant mechanisms in the CNS through        the periphery. In fact, studies have already shown that microRNAs identified        peripherally are dysregulated in the pathological phenotypes seen in depression.        Our article aims to review the existing evidence on microRNA dysregulation in        depression and to summarize and evaluate the growing body of evidence for the use        of microRNAs as a target for diagnostics and RNA-based therapies.",2e535da16c9c23d560e520fa4432691cd9e0b4d1,https://www.semanticscholar.org/paper/2e535da16c9c23d560e520fa4432691cd9e0b4d1,38474112,PMC10931847,background,False,International journal of molecular sciences,101092791,0.29118236899375916,0.0851063829787234,1,6.208,0.14925373134328357,0.5970149253731343,0.2333375623970798
10.3389/fnmol.2021.694234,Spatiotemporal Regulation of Transcript Isoform Expression in the Hippocampus.,2021.0,"Proper development and plasticity of hippocampal neurons require specific RNA        isoforms to be expressed in the right place at the right time. Precise        spatiotemporal transcript regulation requires the incorporation of essential        regulatory RNA sequences into expressed isoforms. In this review, we describe        several RNA processing strategies utilized by hippocampal neurons to regulate the        spatiotemporal expression of genes critical to development and plasticity. The        works described here demonstrate how the hippocampus is an ideal investigative        model for uncovering alternate isoform-specific mechanisms that restrict the        expression of transcripts in space and time.",b1999955e676dd8aca7bbd76d754457f3d9f71fb,https://www.semanticscholar.org/paper/b1999955e676dd8aca7bbd76d754457f3d9f71fb,34305526,PMC8295539,background,False,Frontiers in molecular neuroscience,101477914,0.28997451066970825,0.010309278350515464,2,6.261,0.208955223880597,0.6417910447761194,0.21872800483962612
10.1002/wrna.1546,RNA control in pain: Blame it on the messenger.,2019.0,"mRNA function is meticulously controlled. We provide an overview of the integral        role that posttranscriptional controls play in the perception of painful stimuli        by sensory neurons. These specialized cells, termed nociceptors, precisely        regulate mRNA polarity, translation, and stability. A growing body of evidence        has revealed that targeted disruption of mRNAs and RNA-binding proteins robustly        diminishes pain-associated behaviors. We propose that the use of multiple        independent regulatory paradigms facilitates robust temporal and spatial        precision of protein expression in response to a range of pain-promoting stimuli.        This article is categorized under: RNA in Disease and Development > RNA in        Disease Translation > Translation Regulation RNA Turnover and Surveillance >        Regulation of RNA Stability.",d120e8dc469a3ff3428d7a12bc771703a4b4c912,https://www.semanticscholar.org/paper/d120e8dc469a3ff3428d7a12bc771703a4b4c912,31090211,PMC7721054,background,False,Wiley interdisciplinary reviews. RNA,101536955,0.2620856761932373,0.0,9,9.349,0.4626865671641791,0.8656716417910447,0.2778794342012547
10.1080/21655979.2021.2009964,Expression and role of microRNA-212/nuclear factor I-A in depressive mice.,2021.0,"Depression is characterized by persistent depressed mood and cognitive        dysfunction, severely impacting human health. In the present study, we aimed to        explore the role and mechanism of microRNA (miR)-212 in depression in vivo.        Chronic unpredictable mild stress (CUMS) mice were established, and        depression-like behaviors were confirmed using the forced swimming test (FST),        sucrose preference test (SPT), and the tail suspension test (TST). Next, the        expression of miR-212 and its potential target, i.e., nuclear factor I-A (NFIA),        was verified using quantitative reverse transcription (qRT)-PCR analysis and        Western blotting in CUMS mice. The effects of miR-212 and NFIA on depression-like        behaviors, inflammatory response, and neuronal apoptosis were examined using FST,        TST, SPT, enzyme-linked immunosorbent assay (ELISA) assay, and flow cytometry        analysis. Finally, the relationship between miR-212 and NFIA was examined using a        dual-luciferase reporter assay. Based on our findings, miR-212 was significantly        upregulated, while NFIA was downregulated in CUMS mice. miR-212 overexpression        could suppress the CUMS-induced weight loss, immobility time in FST and TST, and        increased hippocampal neuronal apoptosis and pro-inflammatory cytokines levels.        In addition, NFIA upregulation could partially reverse the effects of miR-212        mimic in CUMS mice. Accordingly, miR-212 could ameliorate CUMS-induced        depression-like behavior in mice by targeting NFIA, indicating its protective        role in depression.",a7c521863d249113d847026d8bba183cd91f0d63,https://www.semanticscholar.org/paper/a7c521863d249113d847026d8bba183cd91f0d63,34889698,PMC8810195,,False,Bioengineered,101581063,0.23405630886554718,0.0,7,6.832,0.373134328358209,0.6865671641791045,0.22917211654026115
10.1007/s11910-019-0995-y,Epigenetics of the Synapse in Neurodegeneration.,2019.0,"PURPOSE OF REVIEW: In the quest for understanding the pathophysiological        processes underlying degeneration of nervous systems, synapses are emerging as        sites of great interest as synaptic dysfunction is thought to play a role in the        initiation and progression of neuronal loss. In particular, the synapse is an        interesting target for the effects of epigenetic mechanisms in neurodegeneration.        Here, we review the recent advances on epigenetic mechanisms driving synaptic        compromise in major neurodegenerative disorders. RECENT FINDINGS: Major        developments in sequencing technologies enabled the mapping of transcriptomic        patterns in human postmortem brain tissues in various neurodegenerative diseases,        and also in cell and animal models. These studies helped identify changes in        classical neurodegeneration pathways and discover novel targets related to        synaptic degeneration. Identifying epigenetic patterns indicative of synaptic        defects prior to neuronal degeneration may provide the basis for future        breakthroughs in the field of neurodegeneration.",de3740b13831cb38214201840e83c3f24c16af34,https://www.semanticscholar.org/paper/de3740b13831cb38214201840e83c3f24c16af34,31440934,PMC6706357,,False,Current neurology and neuroscience reports,100931790,0.20898497104644775,0.017543859649122806,17,6.03,0.7014925373134329,0.44776119402985076,0.242101094875076
10.1016/j.ynstr.2021.100311,"miR-132 downregulation alleviates behavioral impairment of rats exposed to single        prolonged stress, reduces the level of apoptosis in PFC, and upregulates the        expression of MeCP2 and BDNF.",2021.0,"Post-traumatic stress disorder (PTSD) is usually accompanied by anxiety symptoms        and decreased expression of brain-derived neurotrophic factor (BDNF), which        played an important role in promoting neuronal proliferation and survival. Methyl        CpG-binding protein 2 (MeCP2) is a positive mediator of BDNF and is regulated by        miR-132-3p. In the present study, we explored the possible molecular mechanism of        miR-132, focusing on the involvement of MeCP2 and BDNF in the formation of        anxiety-like symptoms of PTSD. Single prolonged stress (SPS) was used to        establish a model of PTSD in adult rats and the anxiety-like behavior was tested        by the elevated plus-maze (EPM). The level of miR-132 in the prefrontal cortex        (PFC) was increased and intraventricular injection of anti-miR-132 could        significantly improve the anxiety-like behavior of rats exposed to SPS through        MeCP2 and the subsequent upregulation of BDNF levels. Then tropomyosin-related        kinase B (TrkB) and downstream signals, including MAP kinase ERK1/2 and        phosphoinositol 3-kinase (PI3K)/Akt pathways, were activated by BDNF        upregulation, and might participate in regulating dendritic complexity and the        expression of postsynaptic density-95 (PSD95) and synapsin I in the PFC of SPS        rats. Furthermore, we found that the apoptosis of cells in PFC induced by SPS        procedure could be alleviated by miR-132 inhibition. Our results suggest that        miR-132 might be involved in the formation of anxiety-like symptoms of adult rat        PTSD models by targeting MeCP2, and this effect is related to BDNF/TrkB and its        downstream ERK and Akt signaling pathways.",7cb20c42de571c76ed9bc44e1dcfd885f10805c6,https://www.semanticscholar.org/paper/7cb20c42de571c76ed9bc44e1dcfd885f10805c6,33718536,PMC7921013,background,False,Neurobiology of stress,101643409,0.20071429014205933,0.02040816326530612,14,7.142,0.6119402985074627,0.7164179104477612,0.2676312836920238
10.3390/cells9081815,The Secret Garden of Neuronal circRNAs.,2020.0,"High-throughput transcriptomic profiling approaches have revealed that circular        RNAs (circRNAs) are important transcriptional gene products, identified across a        broad range of organisms throughout the eukaryotic tree of life. In the nervous        system, they are particularly abundant, developmentally regulated,        region-specific, and enriched in genes for neuronal proteins and synaptic        factors. These features suggested that circRNAs are key components of an        important layer of neuronal gene expression regulation, with known and        anticipated functions. Here, we review major recognized aspects of circRNA        biogenesis, metabolism and biological activities, examining potential new        functions in the context of the nervous system.",0818e9c06e6c32c1873d2514dd8fd3aa6df2a8b1,https://www.semanticscholar.org/paper/0818e9c06e6c32c1873d2514dd8fd3aa6df2a8b1,32751850,PMC7463782,,False,Cells,101600052,0.19620941579341888,0.0,12,7.666,0.5671641791044776,0.7910447761194029,0.26259416802160773
