arxivId,Title,Year,Semantic Scholar ID,URL
,Clearance systems in the brain-implications for Alzheimer disease.,2015,154afe795e2dd3ecd1e2a633fbc41d5683d9b253,https://www.semanticscholar.org/paper/154afe795e2dd3ecd1e2a633fbc41d5683d9b253
,Inflammation and white matter degeneration persist for years after a single traumatic brain injury.,2013,ebd040da32dec026ae33769afb7734703c45271e,https://www.semanticscholar.org/paper/ebd040da32dec026ae33769afb7734703c45271e
,Tau oligomers and fibrils induce activation of microglial cells.,2013,98b6559fea6afc44dd878c35d027c95d613f8aca,https://www.semanticscholar.org/paper/98b6559fea6afc44dd878c35d027c95d613f8aca
,The Aging Human Brain,2010,0fc2f4c11055740402791aef3cf292b72acc9957,https://www.semanticscholar.org/paper/0fc2f4c11055740402791aef3cf292b72acc9957
,The Amyloid Hypothesis of Alzheimer ’ s Disease : Progress and Problems on the Road to Therapeutics,2009,a5b742b5a09aae2d5ef53e7129174715dd9e1226,https://www.semanticscholar.org/paper/a5b742b5a09aae2d5ef53e7129174715dd9e1226
,Carbon 11-labeled Pittsburgh Compound B and carbon 11-labeled (R)-PK11195 positron emission tomographic imaging in Alzheimer disease.,2009,4083fe87353cc5ee581a68fa45f85090700ea98d,https://www.semanticscholar.org/paper/4083fe87353cc5ee581a68fa45f85090700ea98d
,Astrocytes Containing Amyloid (3-Protein (Af3)-Positive Granules Are Associated with A1340-Positive Diffuse Plaques in the Aged Human Brain,2007,4751ce4fc93a9b2f407e751cfa32d8c48039cdc3,https://www.semanticscholar.org/paper/4751ce4fc93a9b2f407e751cfa32d8c48039cdc3
,Neuropathological stageing of Alzheimer-related changes,2004,f4fecb569b79bedea4bc1a5cd96d0bf3efc68e7f,https://www.semanticscholar.org/paper/f4fecb569b79bedea4bc1a5cd96d0bf3efc68e7f
,Amyloid β-protein (Aβ)-containing astrocytes are located preferentially near N-terminal-truncated Aβ deposits in the human entorhinal cortex,2000,233e53b7affc22750d11917ccdbb67836d3b11cf,https://www.semanticscholar.org/paper/233e53b7affc22750d11917ccdbb67836d3b11cf
,INFLAMMATION AND ALZHEIMERS DISEASE,2000,383e8ca242e1f655c36ae52b9e6bdf8395a88f23,https://www.semanticscholar.org/paper/383e8ca242e1f655c36ae52b9e6bdf8395a88f23
,Amyloid deposition as the central event in the aetiology of Alzheimer's disease.,1991,13dd06b823c0a9f3ca36160b826f9c831bcca6fd,https://www.semanticscholar.org/paper/13dd06b823c0a9f3ca36160b826f9c831bcca6fd
,Edinburgh Research Explorer Spatial and temporal heterogeneity of mouse and human microglia at single-cell resolution,,b27ad5fa7c0907c87c20b89c717037860861f4ce,https://www.semanticscholar.org/paper/b27ad5fa7c0907c87c20b89c717037860861f4ce
