Title,Abstract,PMID,PMCID,DOI,Cited Number,journal_title,Journal_id,impact_factor,relevance_score,cited_Normalized,impact_Normalized,final_score
Integrating single-cell RNA-seq and spatial transcriptomics reveals MDK-NCL dependent immunosuppressive environment in endometrial carcinoma,"Objectives:The tumor microenvironment (TME) play important roles in progression of endometrial carcinoma (EC). We aimed to assess the cell populations in TME of EC.Methods:We downloaded datasets of single-cell RNA-seq (scRNA-seq) and spatial transcriptome (ST) for EC from GEO, and downloaded RNA-Seq (FPKM) and clinical data of TCGA-UCEC project from TCGA. The datasets were analyzed using R software.Results:We obtained 5 datasets of scRNA-seq, 1 of ST and 569 samples of RNA-seq. Totally, 0.2 billion transcripts and 33,408 genes were detected in 33,162 cells from scRNA-seq. The cells were classified into 9 clusters, and EC cells were originated from epithelial cells and ciliated cells. Gene set variation analysis (GSVA) indicated that the pathways enriched in the subclusters of epithelial cells and endothelial cells were significantly different, indicating great heterogeneity in EC. Cell-cell communication analyses showed that EC cells emitted the strongest signals, and endothelial cells received more signals than other cells. Further analysis found that subclusters of 1 and 2 of epithelial cells were showed a more malignant phenotype, which may confer malignant phenotype to subcluster of 0 of endothelial cells through MK pathway by MDL-NCL signal. We also analyzed communications between spatial neighbors with ST data and confirmed the findings on MDL-NCL in cell-cell communication. TCGA and GEO analyses indicated that the expression levels of NCL was inversely correlated with ImmuneScore.Conclusion:Our study revealed EC cells can confer malignant phenotype to endothelial cells by MDK-NCL signal, and NCL is associated with suppressed immune activity. EC cells may shape TME by inhibiting immune cells and ""educating"" stromal cellsviaMDK-NCL signal.",37081869,PMC10110842,10.3389/fimmu.2023.1145300,8,Frontiers in immunology,101560960,8.786,0.5940214991569519,0.6321070234113713,0.7090301003344481,0.6246403242433349
Glioblastoma microenvironment: The stromal interactions,"Glioblastomas (GBMs) are the most common primary brain tumors with poor prognosis due to their aggressive growth accompanied by invasive behavior and therapy-resistance. These features promote a high rate of recurrence; therefore, they are largely incurable. One major cause of the incurability is brought about by the intimate relationship of GBM cells with the microenvironment, which supports the tumor growth in various ways by providing a permissive neighborhood. In the tumor microenvironment are glioma stem cells (GSC); endothelial cells (EC) and hypoxic regions; immune cells and immune modulatory cues; astrocytes; neural stem/precursor cells (NPC) and mesenchymal stem cells (MSC). Each cell type contributes to GBM pathology in unique ways; therefore, it is necessary to understand such interactions between GBM cells and the stromal cells in order to establish a through understanding of the GBM pathology. By explaining the contribution of each stromal entity to GBM pathology we aim to draw an interaction map for GBMs and promote awareness of the complexity of the GBM microenvironment.",35228161,,10.1016/j.prp.2022.153813,5,"Pathology, research and practice",7806109,3.309,0.5926666259765625,0.5418060200668896,0.17725752508361203,0.4994126846160379
ScRNA-seq reveals novel immune-suppressive T cells and investigates CMV-TCR-T cells cytotoxicity against GBM,"Background:Glioblastoma (GBM) is a fatal primary brain malignancy in adults. Previous studies have shown that cytomegalovirus (CMV) is a risk factor for tumorigenesis and aggressiveness for glioblastoma. However, little is known about how CMV infection affects immune cells in the tumor microenvironment of GBM. Furthermore, there has been almost no engineered T-cell receptor (TCR)-T targeting CMV for GBM research to date.Methods:We evaluated the CMV infection status of patients with GBM's tumor tissue by immune electron microscopy, immunofluorescence, and droplet digital PCR. We performed single-cell RNA sequencing for CMV-infected GBM to investigate the effects of CMV on the GBM immune microenvironment. CellChat was applied to analyze the interaction between cells in the GBM tumor microenvironment. Additionally, we conducted single-cell TCR/B cell receptor (BCR) sequencing and Grouping of Lymphocyte Interactions with Paratope Hotspots 2 algorithms to acquire specific CMV-TCR sequences. Genetic engineering was used to introduce CMV-TCR into primary T cells derived from patients with CMV-infected GBM. Flow cytometry was used to measure the proportion and cytotoxicity status of T cells in vitro.Results:We identified two novel immune cell subpopulations in CMV-infected GBM, which were bipositive CD68+SOX2+tumor-associated macrophages and FXYD6+T cells. We highlighted that the interaction between bipositive TAMs or cancer cells and T cells was predominantly focused on FXYD6+T cells rather than regulatory T cells (Tregs), whereas, FXYD6+T cells were further identified as a group of novel immunosuppressive T cells. CMV-TCR-T cells showed significant therapeutic effects on the human-derived orthotopic GBM mice model.Conclusions:These findings provided an insight into the underlying mechanism of CMV infection promoting the GBM immunosuppression, and provided a novel potential immunotherapy strategy for patients with GBM.",38688579,PMC11086384,10.1136/jitc-2024-008967,0,Journal for immunotherapy of cancer,101620585,12.469,0.5916053056716919,0.09364548494983277,0.8260869565217391,0.5389096716973295
Immune micro-environment analysis and establishment of response prediction model for PD-1 blockade immunotherapy in glioblastoma based on transcriptome deconvolution,"Purpose:Only a small proportion of patients obtain survival benefit from PD-1 blockade immunotherapy due to the highly heterogeneous and suppressed immune micro-environment of GBM. We aimed at revealing the characteristics of tumor micro-environment (TME) of GBM related to response to PD-1 inhibitors and constructing a response prediction model for screening patients possibly benefit from PD-1 inhibitors.Methods:Based on the composition and expression profiles of cell subpopulations calculated by deconvoluting the GBM bulk RNA-seq, differentially expressed gene analysis and gene set enrichment analysis (GSEA) were performed to explore genes and pathways related to response to PD-1 inhibitors. Further by combining least absolute shrinkage and selection operator (LASSO) regression and expression correlation with PD-L1, the response prediction genes of PD-1 inhibitors were identified and the response prediction model was constructed through binary logistic regression.Results:The comparison of abundances of tumor infiltrating immune cells showed that the abundance of M0 macrophages of responders was lower, while the abundance of activated dendritic cells (DCs) was higher before PD-1 inhibitors treatment; the abundances of plasma cells and M0 macrophages of responders were lower after PD-1 inhibitors treatment. In addition, GSEA showed that the main up-regulation pathways in the tumor micro-environment of responders before PD-1 inhibitors treatment included the regulation of T-helper 1 type immune response, the positive regulation of natural killer cell-mediated cytotoxicity, p53 signaling pathway, homotypic cell-cell adhesion, etc., the main down-regulation pathways included the activation of microglia and myeloid leukocytes, Ras signaling pathway, etc. Afterward, ITGAX, LRRFIP1 and FMN1 were identified as the key response prediction genes of PD-1 inhibitors and the response prediction model based on them showed good predictive performance with potential value of clinical application in its validation and verification.Conclusions:ITGAX, LRRFIP1 and FMN1 were identified as the response prediction genes of PD-1 inhibitors and the response prediction model based on them was proved to have potential clinical value.",37407848,,10.1007/s00432-023-05026-0,1,Journal of cancer research and clinical oncology,7902060,4.322,0.5907201766967773,0.29431438127090304,0.28762541806020064,0.47082006588428704
Single cell spatial analysis reveals the topology of immunomodulatory purinergic signaling in glioblastoma,"How the glioma immune microenvironment fosters tumorigenesis remains incompletely defined. Here, we use single-cell RNA-sequencing and multiplexed tissue-imaging to characterize the composition, spatial organization, and clinical significance of extracellular purinergic signaling in glioma. We show that microglia are the predominant source of CD39, while tumor cells principally express CD73. In glioblastoma, CD73 is associated with EGFR amplification, astrocyte-like differentiation, and increased adenosine, and is linked to hypoxia. Glioblastomas enriched for CD73 exhibit inflammatory microenvironments, suggesting that purinergic signaling regulates immune adaptation. Spatially-resolved single-cell analyses demonstrate a strong spatial correlation between tumor-CD73 and microglial-CD39, with proximity associated with poor outcomes. Similar spatial organization is present in pediatric high-grade gliomas including H3K27M-mutant diffuse midline glioma. These data reveal that purinergic signaling in gliomas is shaped by genotype, lineage, and functional state, and that core enzymes expressed by tumor and myeloid cells are organized to promote adenosine-rich microenvironments potentially amenable to therapeutic targeting.",35973991,PMC9381513,10.1038/s41467-022-32430-w,19,Nature communications,101528555,17.694,0.5906611680984497,0.7859531772575251,0.9431438127090301,0.7002160988523809
Biomimetic models to examine microenvironmental regulation of glioblastoma stem cells,"Glioblastoma multiforme (GBM), a malignant brain tumor, is the deadliest form of human cancer with low survival rates because of its highly invasive nature. In recent years, there has been a growing appreciation for the role that glioblastoma stem cells (GSCs) play during tumorigenesis and tumor recurrence of GBM. GSCs are a specialized subset of GBM cells with stem cell-like features that contribute to tumor initiation and therapeutic resistance. Thus, to enhance therapeutic efficiency and improve survival, targeting GSCs and their microenvironmental niche appears to be a promising approach. To develop this approach, understanding GSC-microenvironment interactions is crucial. This review discusses various biomimetic model systems to understand the impact of biophysical, biochemical, and cellular microenvironmental cues on GSC behaviors. These models include two-dimensional or matrix-free environment models, engineered biomaterial-based three-dimensional models, co-culture models, and mouse and rat in vivo models. These systems have been used to study the effects of biophysical factors, modulation of signaling pathways, extracellular matrix components, and culture conditions on the GSC phenotype. The advantages and disadvantages of these model systems and their impact in the field of GSC research are discussed.",29746930,,10.1016/j.canlet.2018.05.007,11,Cancer letters,7600053,9.756,0.5906611680984497,0.7090301003344481,0.7792642140468228,0.652055563735324
Single-cell transcriptome profiling reveals intra-tumoral heterogeneity in human chordomas,"Chordoma is a rare and aggressive bone tumor. An accurate investigation of tumor heterogeneity is necessary for the development of effective therapeutic strategies. This study aims to assess the poorly understood tumor heterogeneity of chordomas and identify potential therapeutic targets. Single-cell RNA sequencing was performed to delineate the transcriptomic landscape of chordomas. Six tumor samples of chordomas were obtained, and 33,737 cells passed the quality control test and were analyzed. The main cellular populations identified with specific markers were as follows: chordoma cells (16,052 [47.6%]), fibroblasts (6945 [20.6%]), mononuclear phagocytes (4734 [14.0%]), and T/natural killer (NK) cells (3944 [11.7%]). Downstream analysis of each cell type was performed. Six subclusters of chordomas exhibited properties of an epithelial-like extracellular matrix, stem cells, and immunosuppressive activity. Although few immune checkpoints were detected on cytotoxic immune cells such as T and NK cells, a strong immunosuppressive effect was exerted on the Tregs and M2 macrophages. In addition, the cellular interactions were indicative of enhancement of the TGF-Î² signaling pathway being the main mechanism for tumor progression, invasion, and immunosuppression. These findings, especially from the analysis of molecular targeted therapy and tumor immune microenvironment, may help in the identification of therapeutic targets in chordomas.",35084549,PMC10992276,10.1007/s00262-022-03152-1,14,"Cancer immunology, immunotherapy : CII",8605732,6.63,0.5903069972991943,0.7357859531772575,0.4882943143812709,0.5990002518912223
scRNA-seq data analysis method to improve analysis performance,"With the development of single-cell RNA sequencing technology (scRNA-seq), we have the ability to study biological questions at the level of the individual cell transcriptome. Nowadays, many analysis tools, specifically suitable for single-cell RNA sequencing data, have been developed. In this review, the currently commonly used scRNA-seq protocols are discussed. The upstream processing flow pipeline of scRNA-seq data, including goals and popular tools for reads mapping and expression quantification, quality control, normalization, imputation, and batch effect removal is also introduced. Finally, methods to evaluate these tools in both cellular and genetic dimensions, clustering and differential expression analysis are presented.",36727937,PMC10190501,10.1049/nbt2.12115,4,IET nanobiotechnology,101303205,2.05,0.5899525880813599,0.5016722408026756,0.13043478260869565,0.48039295753109024
Data mining of bulk and single-cell RNA sequencing introduces OBI1-AS1 as an astrocyte marker with possible role in glioma recurrence and progression,"Long non-coding RNAs (LncRNAs) are widely known for their various functions in cancer from tumor initiation to tumor progression and metastasis. Gliomas are the most prevalent primary forms of brain tumor, classified into grades I to IV according to their malignant histological features with grade IV, also known as glioblastoma multiforme (GBM), displaying the highest level of malignancy. Thus, the search for differentially expressed LncRNAs in GBM versus low-grade glioma to uncover new insights into the molecular mechanisms of glioma progression have intensified. Bulk RNA sequencing pinpointed decreased expression of OBI1-AS1 in GBM compared to low-grade glioma samples. Subsequent single nuclei RNA sequencing revealed OBI1-AS1 to be a super-exclusive astrocyte marker with AUC = 0.99 and the potential to fully differentiate astrocytes from other brain cell types. Additional supplementary bioinformatics analysis exhibited OBI1-AS1 role in synaptic signal transduction and glutamatergic signaling. In addition, ChIP-Seq data were analyzed to explore transcription factors that can regulate OBI1-AS1 expression in neural cells. Results of Hi-C, methylation and ChIP-Seq analysis strongly suggest methylation of the CTCF binding site serving a central role in regulation of OBI1-AS1 expression via managing chromatin interactions. Our study indicated that lncRNAs, like OBI1-AS1, could be extremely precise in identifying the astrocyte cluster in the single-cell transcriptome and demonstrating superiority to well-established astrocyte markers such as GFAP, S100B, ALDH1L1, and AQP4.",35260196,PMC8905821,10.1186/s13148-022-01260-4,2,Clinical epigenetics,101516977,7.259,0.5888300538063049,0.3779264214046823,0.5284280936454849,0.5345689352938164
Immune landscapes associated with different glioblastoma molecular subtypes,"Recent work has highlighted the tumor microenvironment as a central player in cancer. In particular, interactions between tumor and immune cells may help drive the development of brain tumors such as glioblastoma multiforme (GBM). Despite significant research into the molecular classification of glioblastoma, few studies have characterized in a comprehensive manner the immune infiltrate in situ and within different GBM subtypes.In this study, we use an unbiased, automated immunohistochemistry-based approach to determine the immune phenotype of the four GBM subtypes (classical, mesenchymal, neural and proneural) in a cohort of 98 patients. Tissue Micro Arrays (TMA) were stained for CD20 (B lymphocytes), CD5, CD3, CD4, CD8 (T lymphocytes), CD68 (microglia), and CD163 (bone marrow derived macrophages) antibodies. Using automated image analysis, the percentage of each immune population was calculated with respect to the total tumor cells. Mesenchymal GBMs displayed the highest percentage of microglia, macrophage, and lymphocyte infiltration. CD68+and CD163+cells were the most abundant cell populations in all four GBM subtypes, and a higher percentage of CD163+cells was associated with a worse prognosis. We also compared our results to the relative composition of immune cell type infiltration (using RNA-seq data) across TCGA GBM tumors and validated our results obtained with immunohistochemistry with an external cohort and a different method. The results of this study offer a comprehensive analysis of the distribution and the infiltration of the immune components across the four commonly described GBM subgroups, setting the basis for a more detailed patient classification and new insights that may be used to better apply or design immunotherapies for GBM.",31815646,PMC6902522,10.1186/s40478-019-0803-6,91,Acta neuropathologica communications,101610673,7.578,0.5884753465652466,0.9665551839464883,0.5618729096989966,0.6587708266682449
Three-dimensional vascular microenvironment landscape in human glioblastoma,"The cellular complexity of glioblastoma microenvironments is still poorly understood. In-depth, cell-resolution tissue analyses of human material are rare but highly necessary to understand the biology of this deadly tumor. Here we present a unique 3D visualization revealing the cellular composition of human GBM in detail and considering its critical association with the neo-vascular niche. Our images show a complex vascular map of human 3D biopsies with increased vascular heterogeneity and altered spatial relationship with astrocytes or glioma-cell counterparts. High-resolution analysis of the structural layers of the blood brain barrier showed a multilayered fenestration of endothelium and basement membrane. Careful examination of T cell position and migration relative to vascular walls revealed increased infiltration corresponding with tumor proliferation. In addition, the analysis of the myeloid landscape not only showed a volumetric increase in glioma-associated microglia and macrophages relative to GBM proliferation but also revealed distinct phenotypes in tumor nest and stroma. Images and data sets are available on demand as a resource for public access.",33579378,PMC7879533,10.1186/s40478-020-01115-0,9,Acta neuropathologica communications,101610673,7.578,0.5877065062522888,0.6655518394648829,0.5652173913043478,0.5987777499052195
Inflammatory Mediators and GBM Malignancy: Current Scenario and Future Prospective,"Glioblastoma multiforme is one of the most widespread and dangerous forms of brain tumor with high inflammation. The tumor microenvironment comprises diverse tumor cells, different types of immune cells, and the extracellular matrix. Inflammatory mediators like chemokines, cytokines, and growth factors possibly serve as a capable therapeutic target to quash their tumor-promoting properties in glioblastoma multiforme (GBM). Cytokines are a heterogeneous group of soluble functional proteins which are also associated with the induction and progression of tumors. These are supposed to have both pro-inflammatory (such as tumor necrosis factor-Î± (TNF-Î±), interleukin-17A (IL-17A), interferon-Î³ (IFN-Î³), IL-4, IL-2, IL-6, IL-12, IL-13) and anti-inflammatory (such as transforming growth factor-Î² (TGF-Î²), IL-10, and granulocyte-macrophage colony-stimulating factor (GM-CSF)) actions and are the crucial communications channels in the tumor microenvironment. In the present minireview we discuss the tumor microenvironment and inflammatory mediators and focus on the involvement of cytokines in establishing communication with the tumor microenvironment. The presented data highlight the possible roles of cytokines in communication between glioblastoma cells and tumor microenvironment. Cytokines formed by immune cells protect the host organs while cytokines secreted by tumor cells are used for their advantage. Though the clinical trials with a number of immunotherapeutic agents are going on around the globe, there is still a requirement for thorough investigation of the regulatory mechanism managing GBM growth, recurrence, and tumor response to the therapy.",37553300,,10.24976/Discov.Med.202335177.47,0,Discovery medicine,101250006,3.222,0.586167573928833,0.09698996655518395,0.16387959866220736,0.40387445740077804
Tumor Cell Invasion in Glioblastoma,"Glioblastoma (GBM) is a particularly devastating tumor with a median survival of about 16 months. Recent research has revealed novel insights into the outstanding heterogeneity of this type of brain cancer. However, all GBM subtypes share the hallmark feature of aggressive invasion into the surrounding tissue. Invasive glioblastoma cells escape surgery and focal therapies and thus represent a major obstacle for curative therapy. This review aims to provide a comprehensive understanding of glioma invasion mechanisms with respect to tumor-cell-intrinsic properties as well as cues provided by the microenvironment. We discuss genetic programs that may influence the dissemination and plasticity of GBM cells as well as their different invasion patterns. We also review how tumor cells shape their microenvironment and how, vice versa, components of the extracellular matrix and factors from non-neoplastic cells influence tumor cell motility. We further discuss different research platforms for modeling invasion. Finally, we highlight the importance of accounting for the complex interplay between tumor cell invasion and treatment resistance in glioblastoma when considering new therapeutic approaches.",32178267,PMC7139341,10.3390/ijms21061932,106,International journal of molecular sciences,101092791,6.208,0.58486407995224,0.9732441471571907,0.431438127090301,0.6318549028208423
Identification of Immune Cell Infiltration and Immune-Related Genes in the Tumor Microenvironment of Glioblastomas,"Glioblastoma (GBM) is one of the most prevalent malignant brain tumors with poor prognosis. Increasing evidence has revealed that infiltrating immune cells and other stromal components in the tumor microenvironment (TME) are associated with prognosis of GBM. The aim of the present study was to identify immune cells and immune-related genes extracted from TME in GBM. RNA-sequencing and clinical data of GBM were downloaded from The Cancer Genome Atlas (TCGA). Four survival-related immune cells were identifiedviaKaplan-Meier survival analysis and immune-related differentially expressed genes (DEGs) screened. Functional enrichment and protein-protein interaction (PPI) networks for the genes were constructed. In addition, we identified 24 hub genes and the expressions of 6 of the genes were significantly associated with prognosis of GBM. Finally, the genes were validated in single-cell sequencing studies of GBM, and the immune cells validated in an independent GBM cohort from the Chinese Glioma Genome Atlas (CGGA). Overall, 24 immune-related genes infiltrating the tumor microenvironment were identified in the present study, which could serve as novel biomarkers and immune therapeutic targets.",33193404,PMC7606992,10.3389/fimmu.2020.585034,35,Frontiers in immunology,101560960,8.786,0.5808276534080505,0.8795986622073578,0.7123745819397993,0.6668912408742618
Phagocytosis of Glioma Cells Enhances the Immunosuppressive Phenotype of Bone Marrow-Derived Macrophages,"Tumor-associated macrophages (TAM) play a crucial role in immunosuppression. However, how TAMs are transformed into immunosuppressive phenotypes and influence the tumor microenvironment (TME) is not fully understood. Here, we utilized single-cell RNA sequencing and whole-exome sequencing data of glioblastoma (GBM) tissues and identified a subset of TAMs dually expressing macrophage and tumor signatures, which were termed double-positive TAMs. Double-positive TAMs tended to be bone marrow-derived macrophages (BMDM) and were characterized by immunosuppressive phenotypes. Phagocytosis of glioma cells by BMDMs in vitro generated double-positive TAMs with similar immunosuppressive phenotypes to double-positive TAMs in the GBM TME of patients. The double-positive TAMs were transformed into M2-like macrophages and drove immunosuppression by expressing immune-checkpoint proteins CD276, PD-L1, and PD-L2 and suppressing the proliferation of activated T cells. Together, glioma cell phagocytosis by BMDMs in the TME leads to the formation of double-positive TAMs with enhanced immunosuppressive phenotypes, shedding light on the processes driving TAM-mediated immunosuppression in GBM.Significance:Bone marrow-derived macrophages phagocytose glioblastoma cells to form double-positive cells, dually expressing macrophage and tumor signatures that are transformed into M2-like macrophages and drive immunosuppression.",36622331,PMC9978884,10.1158/0008-5472.CAN-22-1570,6,Cancer research,2984705R,0.0,0.5797573328018188,0.5752508361204013,0.05351170568561873,0.4736069080422953
ALKBH5 Facilitates Hypoxia-Induced Paraspeckle Assembly and IL8 Secretion to Generate an Immunosuppressive Tumor Microenvironment,"The dynamic changes of RNA N6-methyl-adenosine (m6A) during cancer progression contribute to quick adaption to microenvironmental changes. Here, we profiled the cancer cell m6A dynamics in the hypoxic tumor niche and its pathological consequences in glioblastoma multiforme (GBM). The m6A demethylase ALKBH5 was induced in GBM models under hypoxic conditions and was associated with a hypoxic gene signature in GBM patient samples. Depletion or inactivation of ALKBH5 in GBM cells significantly suppressed hypoxia-induced tumor-associated macrophage (TAM) recruitment and immunosuppression in allograft tumors. Expression and secretion of CXCL8/IL8 were significantly suppressed in ALKBH5-deficient tumors. However, ALKBH5 did not regulate CXCL8 m6A directly. Instead, hypoxia-induced ALKBH5 erased m6A deposition from the lncRNA NEAT1, stabilizing the transcript and facilitating NEAT1-mediated paraspeckle assembly, which led to relocation of the transcriptional repressor SFPQ from the CXCL8 promoter to paraspeckles and, ultimately, upregulation of CXCL8/IL8 expression. Accordingly, ectopic expression of CXCL8 in ALKBH5-deficient GBM cells partially restored TAM recruitment and tumor progression. Together, this study links hypoxia-induced epitranscriptomic changes to the emergence of an immunosuppressive microenvironment facilitating tumor evasion. SIGNIFICANCE: Hypoxia induces tumor immune microenvironment remodeling through an ALKBH5-mediated epigenetic and epitranscriptomic mechanism, providing potential immunotherapeutic strategies for treating glioblastoma.",34670781,,10.1158/0008-5472.CAN-21-1456,82,Cancer research,2984705R,0.0,0.5786862969398499,0.9565217391304348,0.056856187290969896,0.5498873634481909
Single-Cell RNA Sequencing (scRNA-Seq) Data Analysis of Retinal Homeostasis and Degeneration of Microglia,"Single-cell RNA sequencing (scRNA-seq) experiment reveals previously unseen molecular features. The number of sequencing procedures and computational data analysis approaches has been increasing rapidly in recent years. This chapter provides a general idea of the single-cell data analysis and visualization. An introduction and practical guidance for the 10Ã sequencing data analysis and visualization are presented. Basic data analysis approaches are highlighted, followed by quality control of data, filtering in cell level and gene level, normalization, dimensional reduction, clustering analysis, and marker identification.",37326706,,10.1007/978-1-0716-3255-0_6,0,"Methods in molecular biology (Clifton, N.J.)",9214969,0.0,0.5786267518997192,0.10033444816053512,0.06020066889632107,0.37928307455120275
Functional Contribution and Clinical Implication of Cancer-Associated Fibroblasts in Glioblastoma,"Purpose:The abundance and biological contribution of cancer-associated fibroblasts (CAF) in glioblastoma (GBM) are poorly understood. Here, we aim to uncover its molecular signature, cellular roles, and potential tumorigenesis implications.Experimental design:We first applied single-cell RNA sequencing (RNA-seq) and bioinformatics analysis to identify and characterize stromal cells with CAF transcriptomic features in human GBM tumors. Then, we performed functional enrichment analysis and in vitro assays to investigate their interactions with malignant GBM cells.Results:We found that CAF abundance was low but significantly correlated with tumor grade, poor clinical outcome, and activation of extracellular matrix remodeling using three large cohorts containing bulk RNA-seq data and clinical information. Proteomic analysis of a GBM-derived CAF line and its secretome revealed fibronectin (FN1) as a critical candidate factor mediating CAF functions. This was validated using in vitro cellular models, which demonstrated that CAF-conditioned media and recombinant FN1 could facilitate the migration and invasion of GBM cells. In addition, we showed that CAFs were more abundant in the mesenchymal-like state (or subtype) than in other states of GBMs. Interestingly, cell lines resembling the proneural state responded to the CAF signaling better for the migratory and invasive phenotypes.Conclusions:Overall, this study characterized the molecular features and functional impacts of CAFs in GBM, alluding to novel cell interactions mediated by CAFs in the GBM microenvironment.",38060213,,10.1158/1078-0432.CCR-23-0493,5,Clinical cancer research : an official journal of the American Association for,9502500,13.801,0.5751108527183533,0.5451505016722408,0.8528428093645485,0.6246651738383698
Single cell sequencing revealed the mechanism of CRYAB in glioma and its diagnostic and prognostic value,"Background:We explored the characteristics of single-cell differentiation data in glioblastoma and established prognostic markers based on CRYAB to predict the prognosis of glioblastoma patients. Aberrant expression of CRYAB is associated with invasive behavior in various tumors, including glioblastoma. However, the specific role and mechanisms of CRYAB in glioblastoma are still unclear.Methods:We assessed RNA-seq and microarray data from TCGA and GEO databases, combined with scRNA-seq data on glioma patients from GEO. Utilizing the Seurat R package, we identified distinct survival-related gene clusters in the scRNA-seq data. Prognostic pivotal genes were discovered through single-factor Cox analysis, and a prognostic model was established using LASSO and stepwise regression algorithms. Moreover, we investigated the predictive potential of these genes in the immune microenvironment and their applicability in immunotherapy. Finally,in vitroexperiments confirmed the functional significance of the high-risk gene CRYAB.Results:By analyzing the ScRNA-seq data, we identified 28 cell clusters representing seven cell types. After dimensionality reduction and clustering analysis, we obtained four subpopulations within the oligodendrocyte lineage based on their differentiation trajectory. Using CRYAB as a marker gene for the terminal-stage subpopulation, we found that its expression was associated with poor prognosis.In vitroexperiments demonstrated that knocking out CRYAB in U87 and LN229 cells reduced cell viability, proliferation, and invasiveness.Conclusion:The risk model based on CRYAB holds promise in accurately predicting glioblastoma. A comprehensive study of the specific mechanisms of CRYAB in glioblastoma would contribute to understanding its response to immunotherapy. Targeting the CRYAB gene may be beneficial for glioblastoma patients.",38274814,PMC10808695,10.3389/fimmu.2023.1336187,0,Frontiers in immunology,101560960,8.786,0.5734395384788513,0.10367892976588629,0.7157190635451505,0.5079433217495181
Systematic review on the current knowledge and use of single-cell RNA sequencing in head and neck cancer,"Single-cell RNA sequencing (scRNA-seq) is a novel method enabling genetic characterization of tumor tissue at a single-cell level. This study systematically reviewed the literature on studies using scRNA-seq to characterize head and neck squamous cell carcinomas (HNSCCs). Seven studies were included, of which two studies performed scRNA-seq on 20 patients in total, and five studies used scRNA-seq data in a subsequent clinical study. The former mentioned two studies found intra-tumoral genetic heterogeneity among malignant cells but genetic uniformity among non-malignant cells. The five latter studies used scRNA-seq data in various ways. Three studies identified biomarkers related to predicting whether a patient would benefit from immunotherapeutic treatment. One study characterized genes related to the perineural invasion. One study identified genes to be used in diagnostics. Further studies performing scRNA-seq on HNSCC are required to continue the ongoing development and use of scRNA-seq.",34561896,,10.1111/apm.13173,2,"APMIS : acta pathologica, microbiologica, et immunologica Scandinavica",8803400,3.428,0.5730214715003967,0.38127090301003347,0.18729096989966554,0.45752525748217787
Pan-cancer analysis of ASB3 and the potential clinical implications for immune microenvironment of glioblastoma multiforme,"Background:Ankyrin repeat and SOCS Box containing 3 (ASB3) is an E3 ubiquitin ligase. It has been reported to regulate the progression of some cancers, but no systematic pan-cancer analysis has been conducted to explore its function in prognosis and immune microenvironment.Method:In this study, mRNA expression data were downloaded from TCGA and GTEx database. Next generation sequencing data from 14 glioblastoma multiforme (GBM) samples by neurosurgical resection were used as validation dataset. Multiple bioinformatics methods (ssGSEA, Kaplan-Meier, Cox regression analysis, GSEA and online tools) were applied to explore ASB3 expression, gene activity, prognosis of patients in various cancers, and its correlation with clinical information, immune microenvironment and pertinent signal pathways in GBM. The biological function of ASB3 in tumor-infiltrating lymphocytes (TILs) was verified using an animal model.Results:We found that ASB3 was aberrant expressed in a variety of tumors, especially in GBM, and significantly correlated with the prognosis of cancer patients. The level of ASB3 was related to the TMB, MSI and immune cell infiltration in some cancer types. ASB3 had a negative association with immune infiltration and TME, including regulatory T cells (Tregs), cancer-associated fibroblasts, immunosuppressors and related signaling pathways in GBM. ASB3 overexpression reduced the proportion of Tregs in TILs. GSEA and PPI analysis also showed negative correlation between ASB3 expression and oncogenetic signaling pathways in GBM.Conclusion:A comprehensive pan-cancer analysis of ASB3 showed its potential function as a biomarker of cancer prognosis and effective prediction of immunotherapy response. This study not only enriches the understanding of the biological function of ASB3 in pan-cancer, especially in GBM immunity, but also provides a new reference for the personalized immunotherapy of GBM.",36618381,PMC9812557,10.3389/fimmu.2022.842524,2,Frontiers in immunology,101560960,8.786,0.5686553716659546,0.38461538461538464,0.7190635451505016,0.56192900895275
Understanding the glioblastoma tumor microenvironment: leveraging the extracellular matrix to increase immunotherapy efficacy,"Glioblastoma (GBM) accounts for approximately half of all malignant brain tumors, and it remains lethal with a five-year survival of less than 10%. Despite the immense advancements in the field, it has managed to evade even the most promising therapeutics: immunotherapies. The main reason is the highly spatiotemporally heterogeneous and immunosuppressive GBM tumor microenvironment (TME). Accounting for this complex interplay of TME-driven immunosuppression is key to developing effective therapeutics. This review will explore the immunomodulatory role of the extracellular matrix (ECM) by establishing its contribution to the TME as a key mediator of immune responses in GBM. This relationship will help us elucidate therapeutic targets that can be leveraged to develop and deliver more effective immunotherapies.",38380331,PMC10876826,10.3389/fimmu.2024.1336476,0,Frontiers in immunology,101560960,8.786,0.568355917930603,0.10702341137123746,0.7224080267558528,0.5068998383837798
